Country,GDP,info
Aruba,25832.93,N/A
Africa Eastern and Southern,1232.42,N/A
Afghanistan,274.02,N/A
Africa Western and Central,1243.17,N/A
Angola,2597.96,N/A
Albania,2972.74,"Gjergji Zaimi,23,60,Silver medal;Anri Rembeci,15,189,Bronze medal;Keler Marku,14,254,Honourable mention;Klevis Ymeri,14,254,Honourable mention;Erion Dula,7,408,nan;Eni Duka,3,448,nan"
Andorra,43084.28,N/A
Arab World,4704.01,N/A
United Arab Emirates,45339.59,N/A
Argentina,5890.98,"Julián Martín Eisenschlos,22,76,Silver medal;Ignacio Agustín Rossi,22,76,Silver medal;Roberto Aníbal Morales,15,189,Bronze medal;Pablo Nicolás Zimmermann,15,189,Bronze medal;Fernando Martín Vidal,14,254,Honourable mention;Rodrigo Lugones,7,408,nan"
Armenia,2109.53,"Tigran Sloyan,24,52,Silver medal;Nerses Aramyan,15,189,Bronze medal;Tigran Hakobyan,14,254,Honourable mention;Narek Tovmasyan,14,254,Honourable mention;Vardan Verdiyan,14,254,Honourable mention;Davit Karagulyan,9,364,Honourable mention"
American Samoa,8673.93,N/A
Antigua and Barbuda,14310.69,N/A
Australia,36595.71,"Charles Li,22,76,Silver medal;Konrad Pilch,22,76,Silver medal;Graham White,22,76,Silver medal;Vinoth Nandakumar,18,132,Bronze medal;Vinh Pham,15,189,Bronze medal;Matthew Ng,9,364,Honourable mention"
Austria,40669.33,"Yimin Ge,18,132,Bronze medal;Peter Gila,16,161,Bronze medal;Michael Moßhammer,15,189,Bronze medal;Jakob Preininger,12,308,Honourable mention;Sara Kropf,11,319,Honourable mention;Fabian Mayrhuber,11,319,Honourable mention"
Azerbaijan,2472.96,"Jafar Jafarov,22,76,Silver medal;Khalil Nasirov,15,189,Bronze medal;Latif Eyvazli,14,254,Honourable mention;Tarlan Nazarov,10,335,Honourable mention;Jafar Jafarov,9,364,Honourable mention;Aykhan Isgandarov,7,408,Honourable mention"
Burundi,166.28,N/A
Belgium,38705.11,"François Gonze,17,150,Bronze medal;Numa Couniot,14,254,Honourable mention;Yves Debongnie,14,254,Honourable mention;Guolong Li,13,291,Honourable mention;Arne Loosveldt,9,364,Honourable mention;Jan Vonk,8,388,nan"
Benin,837.13,N/A
Burkina Faso,457.34,N/A
Bangladesh,503.54,"A. S. M. Sohidull Islam,10,335,Honourable mention;Shouman Das,8,388,Honourable mention;Sabrina Tabassum,3,448,nan;Rafatul Faria,1,475,nan"
Bulgaria,4523.15,"Nikolay Ivanov Beluhov,23,60,Silver medal;Emil Baronov,22,76,Silver medal;Dimitar Nedelchev Simeonov,21,98,Silver medal;Elina Mihaylova Robeva,19,117,Silver medal;Tzvetelina Kirilova Tzeneva,17,150,Bronze medal;Teodor Radenkov,14,254,Honourable mention"
Bahrain,19057.8,N/A
The Bahamas,28829.85,N/A
Bosnia and Herzegovina,3170.17,"Igor Uljarević,24,52,Silver medal;Vedran Karahodžić,16,161,Bronze medal;Irfan Glogić,15,189,Bronze medal;Alem Memić,11,319,Honourable mention;Jelena Radović,10,335,Honourable mention;Harun Šiljak,8,388,Honourable mention"
Belarus,3848.22,"Ruslan Maksimau,23,60,Silver medal;Mikhail Karpuk,22,76,Silver medal;Artsiom Mitskevich,22,76,Silver medal;Aliaksandr Mandryk,15,189,Bronze medal;Yauheni Zhybryk,15,189,Bronze medal;Siarhei Stsyborski,14,254,Honourable mention"
Belize,5486.83,N/A
Bermuda,95221.86,N/A
Bolivia,1200.07,"Mariel Sofia Iporre Arispe,4,437,nan;Pablo Gonzalo Mejia Terceros,1,475,nan"
Brazil,5866.02,"Leonardo Ribeiro de Castro Carvalho,18,132,Bronze medal;Rafael Mendes de Oliveira,17,150,Bronze medal;Leandro Farias Maia,16,161,Bronze medal;André Linhares Rodrigues,15,189,Bronze medal;Régis Prado Barbosa,15,189,Bronze medal;Guilherme Rodrigues Nogueira de Souza,15,189,Bronze medal"
Barbados,15595.64,N/A
Brunei Darussalam,30767.75,N/A
Bhutan,1299.63,N/A
Botswana,5142.91,N/A
Central African Republic,340.41,N/A
Canada,40504.06,"Farzin Barekat,24,52,Silver medal;Yufei Zhao,23,60,Silver medal;Viktoriya Krakovna,22,76,Silver medal;Dong Uk (David) Rhee,20,109,Silver medal;Peng Shi,19,117,Silver medal;Yang (Richard) Peng,15,189,Bronze medal"
Central Europe and the Baltics,9469.73,N/A
Switzerland,59011.03,"Volodymyr Serbinenko,28,27,Gold medal;Markus Sprecher,21,98,Silver medal;Andreas Bärtschi,14,254,Honourable mention;Colin Streich,14,254,Honourable mention;Le Thanh Tu Nguyen,10,335,Honourable mention;Bogdan Gheorghe,8,388,Honourable mention"
Channel Islands,63665.32,N/A
Chile,9418.27,N/A
China,2099.22,"Zhiyu Liu,42,1,Gold medal;Caili Shen,37,4,Gold medal;Yu Deng,35,6,Gold medal;Long Jin,35,6,Gold medal;Qingchun Ren,34,11,Gold medal;Wenying Gan,31,13,Gold medal"
Ivory Coast,1303.56,N/A
Cameroon,1177.97,N/A
Democratic Republic of the Congo,247.54,N/A
"Congo, Rep.",2116.87,N/A
Colombia,3782.6,"Diego Cifuentes,15,189,Bronze medal;José Alejandro Samper,15,189,Bronze medal;Fabián Prada,14,254,Honourable mention;Miguel Acosta,12,308,Honourable mention;Santiago Cuéllar,12,308,Honourable mention;Santiago Camacho,8,388,nan"
Comoros,1155.09,N/A
Cabo Verde,2220.1,N/A
Costa Rica,5188.36,"Daniel Campos Salas,15,189,Bronze medal;Karim Antonio Vindas Yassine,12,308,Honourable mention"
Caribbean small states,8193.45,N/A
Cuba,4336.87,N/A
Curacao,,N/A
Cayman Islands,87184.51,N/A
Cyprus,26729.32,"Michael Anastos,9,364,Honourable mention;Nansia Drakou,5,427,nan;Anastasis Keliris,2,459,nan;Georgios Charalambous,1,475,nan;Marios Zacharias,1,475,nan;Zosimas Zosimas,1,475,nan"
Czechia,15261.8,N/A
Germany,36353.88,"Peter Scholze,35,6,Gold medal;Darij Grinberg,30,16,Gold medal;Christian Sattler,29,21,Gold medal;Georg Schönherr,28,27,Gold medal;Matthias Ohst,18,132,Bronze medal;Daniel Harrer,17,150,Bronze medal"
Djibouti,907.82,N/A
Dominica,5677.05,N/A
Denmark,52027.0,"Jesper Brandt Rasmussen,13,291,Honourable mention;Sune Kristian Jakobsen,9,364,nan;Anders Skovgaard Knudsen,9,364,nan;Niccolo Skovgård Poulsen,5,427,nan;Steen Vester,5,427,nan;Sebastian Paaske Tørholm,4,437,nan"
Dominican Republic,4080.05,N/A
Algeria,3500.13,N/A
Ecuador,3340.84,"Fernando Daniel Gómez Sánchez,15,189,Bronze medal;Qi Han,9,364,Honourable mention;Julio Rivera,8,388,Honourable mention;Carlos Gonzalez,4,437,nan;Richard Lescano,2,459,nan;Pablo Serrano,2,459,nan"
Egypt,1332.34,N/A
Eritrea,420.53,N/A
Spain,28389.08,"Hugo Fernández Hervás,24,52,Silver medal;Javier de la Nuez González,15,189,Bronze medal;Xavier Ros Otón,15,189,Bronze medal;Marc Viñals Pérez,10,335,Honourable mention;Diego Gimeno Sanz,8,388,Honourable mention;Ángel David Martínez Martínez,8,388,nan"
Estonia,12639.4,"Laur Tooming,18,132,Bronze medal;Heiki Niglas,16,161,Bronze medal;Nikolai Voitsehhovski,14,254,Honourable mention;Jevgeni Martjušev,13,291,Honourable mention;Kaarel Nummert,13,291,nan;Olga Bulgakova,6,422,nan"
Ethiopia,191.75,N/A
European Union,29089.71,N/A
Finland,41222.6,"Esa Vesalainen,16,161,Bronze medal;Sebastian Dumitrescu,15,189,Bronze medal;Ville Pettersson,15,189,Bronze medal;Jukka Sireni,15,189,Bronze medal;Janne Kokkala,14,254,Honourable mention;Eemeli Blåsten,11,319,Honourable mention"
Fiji,3483.6,N/A
France,36470.21,"Ilia Smilga,30,16,Gold medal;Bruno Le Floch,15,189,Bronze medal;Benjamin Scellier,15,189,Bronze medal;Irène Waldspurger,15,189,Bronze medal;David Gontier,13,291,Honourable mention;Thomas Chartier,11,319,Honourable mention"
Faroe Islands,41762.69,N/A
"Micronesia, Fed. Sts.",2298.64,N/A
Gabon,6873.45,N/A
United Kingdom,44512.46,"Thomas Eccles,22,76,Silver medal;Jonathan Lee,22,76,Silver medal;Jack Shotton,22,76,Silver medal;Daniel Lightwing,21,98,Silver medal;Saul Glasman,16,161,Bronze medal;Zhuo Zhao,14,254,Honourable mention"
Georgia,1996.02,"Zviad Metreveli,20,109,Silver medal;Rati Gelashvili,18,132,Bronze medal;Akaki Mamageishvili,18,132,Bronze medal;Irakli Chitaia,15,189,Bronze medal;Giorgi Nadiradze,14,254,Honourable mention;George Giorgadze,9,364,Honourable mention"
Ghana,904.17,N/A
Gibraltar,,N/A
Guinea,452.28,N/A
"Gambia, The",615.97,N/A
Guinea-Bissau,418.9,N/A
Equatorial Guinea,11140.19,N/A
Greece,24821.94,"Konstantinos Psychas,16,161,Bronze medal;Rallis Karamichalis,15,189,Bronze medal;Nikolaos Romanidis,14,254,Honourable mention;Nikolaos Rapanos,12,308,Honourable mention;Eleni Stavropoulou,9,364,Honourable mention;Nikolaos Bountas,3,448,nan"
Grenada,6295.28,N/A
Greenland,35458.25,N/A
Guatemala,2251.08,N/A
Guam,25735.54,N/A
Guyana,3138.08,N/A
High income,34885.35,N/A
"Hong Kong SAR, China",28224.1,N/A
Honduras,1409.58,N/A
Heavily indebted poor countries (HIPC),584.79,N/A
Croatia,11505.4,"Goran Dražić,23,60,Silver medal;Nikola Adžaga,16,161,Bronze medal;Josip Saratlija,10,335,Honourable mention;Luka Žunić,10,335,Honourable mention;Vedran Palajić,9,364,nan;Luka Rimanić,4,437,nan"
Haiti,824.36,N/A
Hungary,11489.56,"Gergely Kis,24,52,Silver medal;Zsuzsanna Jankó,23,60,Silver medal;Márton Erdélyi,22,76,Silver medal;Csaba Nagy,19,117,Silver medal;Roland Paulin,19,117,Silver medal;István Tomon,15,189,Bronze medal"
IBRD only,2692.21,N/A
IDA & IBRD total,2268.25,N/A
IDA total,868.6,N/A
IDA blend,1150.62,N/A
Indonesia,1572.8,N/A
IDA only,727.51,N/A
Isle of Man,42662.6,N/A
India,802.01,"Apurv Nakade,18,132,Bronze medal;Riddhipratim Basu,16,161,Bronze medal;Ashay Arvind Burungale,15,189,Bronze medal;Varun Suhas Jog,15,189,Bronze medal;Manas Rajendra Joglekar,15,189,Bronze medal;Abhishek Hemantkumar Dang,13,291,Honourable mention"
Not classified,,N/A
Ireland,54329.16,"Galin Ganchev,12,308,Honourable mention;Stephen Dolan,10,335,Honourable mention;James Judd,8,388,Honourable mention;Anthony Walsh,8,388,Honourable mention;Derek O'Brien,7,408,nan;Krzysztof Bryla,4,437,nan"
