Country,GDP,info
Aruba,26940.26,N/A
Africa Eastern and Southern,1725.33,N/A
Afghanistan,626.51,N/A
Africa Western and Central,2248.32,N/A
Angola,5011.98,N/A
Albania,4578.63,"Livio Fetahu,14,321,Honourable mention;Boriana Gjura,14,321,Honourable mention;Gledis Kallço,10,387,Honourable mention;Antonino Sota,5,470,nan;Liana Shpani,3,483,nan"
Andorra,45680.55,N/A
Arab World,7306.05,N/A
United Arab Emirates,46865.96,N/A
Argentina,12334.8,"Brian Pablo Morris Esquivel,20,200,Bronze medal;Lucas de Amorin,18,238,Bronze medal;Agustín Mazzocato,14,321,Honourable mention;Francisco Galluccio,11,375,Honourable mention;Maximiliano Zitelli,10,387,Honourable mention;Agustín Marchionna,8,421,Honourable mention"
Armenia,4017.23,"Gevorg Mnatsakanyan,27,69,Silver medal;Edgar Minasyan,22,124,Silver medal;Albert Gevorgyan,16,267,Bronze medal;Hakob Hakobyan,15,296,Honourable mention;Grigor Keropyan,15,296,Honourable mention;Hakob Tamazyan,15,296,Honourable mention"
American Samoa,12314.0,N/A
Antigua and Barbuda,15451.5,N/A
Australia,62558.24,"Alexander Gunning,42,1,Gold medal;Praveen Wijerathna,28,50,Silver medal;Damon Zhong,26,83,Silver medal;Mel Shu,23,109,Silver medal;Yang Song,20,200,Bronze medal;Seyoon Ragavan,17,256,Bronze medal"
Austria,51786.38,"Dekai Dong,22,124,Silver medal;Sergey Yurkevich,19,221,Bronze medal;Dexin Dong,15,296,Honourable mention;Josef Greilhuber,15,296,Honourable mention;Valentin Hübner,9,404,Honourable mention;Moritz Hiebler,6,462,nan"
Azerbaijan,7890.84,"Farman Dumanov,16,267,Bronze medal;Mustafa Abdullayev,14,321,Honourable mention;Ismat Aghayev,14,321,Honourable mention;Mehdi Maharramov,14,321,Honourable mention;Isa Bayramov,10,387,Honourable mention;Hasanli Farid,7,446,Honourable mention"
Burundi,257.82,N/A
Belgium,47764.07,"Pablo Bustillo Vazquez,22,124,Silver medal;Jef Laga,14,321,Honourable mention;Antoine Dupuis,13,361,Honourable mention;Jeroen Van Hautte,10,387,Honourable mention;Corentin Bodart,9,404,Honourable mention;Klaas Parmentier,9,404,Honourable mention"
Benin,1251.5,"Lucresse Ahoboko,1,507,nan;Henri Joel Aïdasso,1,507,nan;Richard Akotonou,0,544,nan"
Burkina Faso,767.37,"Boammani Aser Lompo,7,446,Honourable mention;Ismaël Jean De Dieu Koura,5,470,nan;Bernice Brice Sawadogo,3,483,nan;Mohamed Jalil Compaore,2,493,nan;Banceli Dorcas Sandamba,2,493,nan;Bakono Some,0,544,nan"
Bangladesh,1108.51,"Nur Muhammad Shafiullah,22,124,Silver medal;Adib Hasan,16,267,Bronze medal;Md Sanzeed Anwar,14,321,Honourable mention;Asif E Elahi,14,321,Honourable mention;Sazid Akhter Turzo,10,387,Honourable mention;Mutasim Mim,8,421,Honourable mention"
Bulgaria,7912.27,"Viktor Radivchev,28,50,Silver medal;Nguyen Dung,22,124,Silver medal;Lyuben Lichev,22,124,Silver medal;Pavlena Nenova,19,221,Bronze medal;Stanislav Chobanov,15,296,Honourable mention;Denitsa Markova,14,321,Honourable mention"
Bahrain,25464.76,N/A
The Bahamas,28203.36,N/A
Bosnia and Herzegovina,5196.97,"Milica Đukić,26,83,Silver medal;Adnan Kreho,14,321,Honourable mention;Lamija Kujan,14,321,Honourable mention;Demir Papić,14,321,Honourable mention;Rijad Muminović,10,387,Honourable mention;Neira Kurtović,8,421,nan"
Belarus,8341.29,"Dzmitry Babrou,30,36,Gold medal;Raman Marchanka,22,124,Silver medal;Sviatoslav Borodachev,20,200,Bronze medal;Valentin Vityaz,20,200,Bronze medal;Dmitry Voynov,16,267,Bronze medal;Aleksey Gaponenko,14,321,Honourable mention"
Belize,6031.55,N/A
Bermuda,98467.68,N/A
Bolivia,3022.46,"Rodrigo Andrés Marquez Ajata,1,507,nan;Alejandra Mena Angulo,1,507,nan;Cristian Emanuel Miranda Cayoja,1,507,nan;Kevin Alcides Terán Mejía,1,507,nan;Badir Jorge Villarroel,1,507,nan;Félix Joaquín Lastra Montero,0,544,nan"
Brazil,12071.4,"Murilo Corato Zanarella,24,102,Silver medal;Rodrigo Sanches Angelo,23,109,Silver medal;Daniel Lima Braga,22,124,Silver medal;Alexandre Perozim de Faveri,21,163,Bronze medal;Victor Oliveira Reis,17,256,Bronze medal;Alessandro Augusto Pinto de Oliveira Pacanowski,15,296,Honourable mention"
Barbados,16964.75,N/A
Brunei Darussalam,41035.78,N/A
Bhutan,2589.9,N/A
Botswana,6844.03,N/A
Central African Republic,394.86,N/A
Canada,50956.0,"Zhuo Qun (Alex) Song,37,11,Gold medal;Kevin Sun,35,15,Gold medal;Antonio Molina Lovett,26,83,Silver medal;Caleb Ji,21,163,Bronze medal;Alexander Whatley,21,163,Bronze medal;Michael Chow,19,221,Bronze medal"
Central Europe and the Baltics,14142.32,N/A
Switzerland,88724.99,"Louis Hainaut,25,95,Silver medal;Stefanie Zbinden,22,124,Silver medal;Masato Fabian Keller,19,221,Bronze medal;Daniel Peter Rutschmann,16,267,Bronze medal;Timothée Schoen,16,267,Bronze medal;Paul Seidel,16,267,Bronze medal"
Channel Islands,,N/A
Chile,14675.15,"Fernando Figueroa,19,221,Bronze medal;Nicolas Vilches,9,404,Honourable mention;Miguel Bustamante,4,476,nan;Matias Moreno,1,507,nan"
China,7636.07,"Jiyang Gao,42,1,Gold medal;Hongming Pu,38,7,Gold medal;Renrui Qi,35,15,Gold medal;Yunkun Zhou,35,15,Gold medal;Lantian Chen,29,40,Gold medal;Yishan Huang,22,124,Silver medal"
Ivory Coast,2124.02,"Djoman Biédjui Samira Georgina Danho,1,507,nan;Yann Emmanuel Koffi Kouacy,1,507,nan;Vassina Hassane Méité,1,507,nan;Mariam Anzoumana,0,544,nan;Joseph Edgar Loïc Sombo,0,544,nan;Gnalé Jean-Baptiste Florent Zikakpé,0,544,nan"
Cameroon,1631.71,N/A
Democratic Republic of the Congo,472.27,N/A
"Congo, Rep.",3623.81,N/A
Colombia,8167.47,"Juan Sebastian Díaz,22,124,Silver medal;Camilo Espinosa,16,267,Bronze medal;Ciro Plata,14,321,Honourable mention;Santiago Gómez,13,361,Honourable mention;Hermes David García Alviz,11,375,Honourable mention;Francisco Acosta,6,462,nan"
Comoros,1608.69,N/A
Cabo Verde,3739.28,N/A
Costa Rica,10737.68,"Kimberly Villalobos Carballo,18,238,Bronze medal;Daniel León Jiménez,14,321,Honourable mention;Kevin Gabriel Coto Mora,12,367,Honourable mention;Marco Antonio Cabrera Aguilar,11,375,Honourable mention;José Armando Chacón Rodríguez,10,387,nan;Jose Sebastián Pereira Cubillo,7,446,Honourable mention"
Caribbean small states,10730.9,N/A
Cuba,7117.54,"Humberto Riverón Valdés,10,387,Honourable mention"
Curacao,19623.03,N/A
Cayman Islands,76610.65,N/A
Cyprus,27162.32,"Andreas Stavrou,14,321,Honourable mention;Thomas Thoma,14,321,Honourable mention;Marios Voskou,14,321,Honourable mention;Georgios Rafael Patsalidis,9,404,nan;Christodoulos Chatzimiltis,1,507,nan;Paraskevi Mylona,1,507,nan"
