Country,GDP,info
Myanmar,58.48,N/A
Middle East & North Africa (excluding high income),1242.6,N/A
Montenegro,,N/A
Mongolia,589.14,"Ochbadrakhyin Chuluunbaatar,13,171,Honourable mention;Degzsurengyin Batzoric,10,210,nan;Ulambayar Bayansangiin,10,210,nan;Dorjpalamyin Enkhbayar,8,233,Honourable mention;Dashzevgeyin Battumur,6,263,nan;Davaanyahyin Batnasan,4,303,nan"
Northern Mariana Islands,,N/A
Mozambique,202.56,N/A
Mauritania,1007.81,N/A
Mauritius,2973.21,N/A
Malawi,258.9,N/A
Malaysia,3193.64,N/A
North America,24974.72,N/A
Namibia,2346.28,N/A
New Caledonia,16261.96,N/A
Niger,380.15,N/A
Nigeria,519.64,N/A
Nicaragua,404.95,N/A
Netherlands,23904.04,"Chris Stolk,29,40,Silver medal;Leon Jacobs,13,171,Honourable mention;Herman Haverkort,12,186,Honourable mention;Jan de Wit,7,253,nan;Raoul Trines,6,263,nan;Timco Visser,4,303,nan"
Norway,30523.99,"Jan Kristian Haugland,25,66,Silver medal;Qiao Shuo-Wang,16,130,Bronze medal;Carl Peter Kirkeboe,14,160,Bronze medal;Joakim Bergli,12,186,Honourable mention;Oistein Stemme,8,233,nan;Gudbrand Eggen,2,326,nan"
Nepal,164.29,N/A
Nauru,,N/A
New Zealand,11793.14,"Jeremy Johnson,15,142,Bronze medal;Andrew Currie,7,253,nan;Andrew Firth,7,253,nan;Lara Wilcocks,6,263,nan;Kahn Mason,5,289,nan;Kirk Alexander,1,343,nan"
OECD members,19066.53,N/A
Oman,6272.47,N/A
Other small states,3294.91,N/A
Pakistan,399.47,N/A
Panama,3148.45,N/A
Peru,1560.55,N/A
Philippines,936.15,"Wyant S. Chan,19,113,Bronze medal;Michael Sia Sy,13,171,Honourable mention;Alfonso P. Gonzales III,8,233,nan;Rhodin Evan Escolar,0,346,nan"
Palau,,N/A
Papua New Guinea,1058.34,N/A
Poland,2459.02,"Łukasz Wiechecki,26,58,Silver medal;Maciej Radziejewski,17,125,Bronze medal;Mikołaj Rotkiewicz,15,142,Bronze medal;Norbert Dojer,14,160,Bronze medal;Mariusz Szyposzyński,12,186,Honourable mention;Konrad Banaszek,6,263,nan"
Pre-demographic dividend,387.47,N/A
Puerto Rico,9659.34,N/A
"Korea, Dem. People's Rep.",,N/A
Portugal,10810.57,"Rui Pereira,16,130,Bronze medal;Filipe João Figueira Ribeiro,6,263,nan;António Manuel Salgueiro,6,263,nan;Miguel Jorge Gil Mata,5,289,nan;Tiago Castro Ribeiro,2,326,nan;José Fernandes,0,346,nan"
Paraguay,1673.45,N/A
West Bank and Gaza,,N/A
Pacific island small states,1504.82,N/A
Post-demographic dividend,21345.55,N/A
French Polynesia,16909.98,N/A
Qatar,16223.78,N/A
Romania,1102.1,"Geffry Barad,40,6,Gold medal;Şerban Nacu,34,14,Gold medal;Gabriel Turinici,31,27,Silver medal;Radu Alexandru Todor,29,40,Silver medal;Alexandru Popa,22,88,Bronze medal;Cristian Mangra,21,96,Bronze medal"
Russia,3098.8,"Aleksey Chilikov,32,22,Gold medal;Pavel Kozhevnikov,32,22,Gold medal;Ruslan Ismailov,29,40,Silver medal;Yulia Pevtsova,24,74,Silver medal;Michail Nikulin,22,88,Bronze medal;Dmitry Karpov,19,113,Bronze medal"
Rwanda,264.98,N/A
Saudi Arabia,7932.71,N/A
Sudan,263.0,N/A
Senegal,974.33,N/A
Singapore,16136.24,"Chu Wee Lim,24,74,Silver medal;Chek Beng Chua,20,104,Bronze medal;Chee We Ng,15,142,Bronze medal;Siu Taur Pang,14,160,Bronze medal;Huei Chung Teng,9,224,nan;Wing Lup Leong,7,253,nan"
Solomon Islands,782.27,N/A
Sierra Leone,158.08,N/A
El Salvador,1047.04,N/A
San Marino,,N/A
Somalia,,N/A
Serbia,,N/A
Sub-Saharan Africa (excluding high income),663.03,N/A
South Sudan,,N/A
Sub-Saharan Africa,663.8,N/A
Small states,3066.89,N/A
Sao Tome and Principe,,N/A
Suriname,964.43,N/A
Slovak Republic,2920.92,N/A
Slovenia,,N/A
Sweden,32800.98,"Fredrik Andréasson,30,33,Silver medal;Andreas Strömbergsson,30,33,Silver medal;Jànos Barát,8,233,nan;Per-Anders Enkvist,8,233,nan;Oskar Malm,8,233,nan;Erik Ouchterlony,6,263,nan"
Eswatini,1388.68,N/A
Sint Maarten (Dutch part),,N/A
Seychelles,6520.49,N/A
Syria,2516.44,N/A
Turks and Caicos Islands,,N/A
Chad,298.57,N/A
Togo,412.29,N/A
Thailand,1957.41,"Pinai Linwong,27,52,Silver medal;Jaroon Rungamornrut,6,263,nan;Somrat Jirawanichsakul,5,289,nan;Khamron Mekchay,5,289,nan;Tanapong Potipiti,4,303,nan;Nattawut Roengpongkanjana,3,317,nan"
Tajikistan,337.55,N/A
Turkmenistan,815.0,N/A
Timor-Leste,,N/A
Tonga,1380.88,N/A
Trinidad and Tobago,4231.46,"Desmond Deonanan,7,253,nan;Anil Roopnarine,7,253,nan;Christopher Patrick,6,263,nan;Navin Parasram,4,303,nan;Shiva Sandy,2,326,nan;Keith Francis,0,346,nan"
Tunisia,1760.48,"Masmould Nader,34,14,Gold medal;Slim Jemal,19,113,Bronze medal;Riadh Abid,6,263,nan;Tarak Borchani,5,289,nan"
Turkiye,2825.92,N/A
Tuvalu,1029.22,N/A
Tanzania,171.61,N/A
Uganda,151.98,N/A
Ukraine,1417.17,"Alexei Borodin,31,27,Silver medal;Denis Dudko,22,88,Bronze medal;Oleksandr Korniienko,21,96,Bronze medal;Aleksej Teplinskij,20,104,Bronze medal;Vadim Erinijuk,15,142,Bronze medal;Sergei Saprikin,15,142,Bronze medal"
Upper middle income,1313.98,N/A
Uruguay,4083.46,N/A
United States of America,25418.99,"Kiran Kedlaya,36,9,Gold medal;Robert Kleinberg,35,11,Gold medal;Lenhard Ng,33,17,Gold medal;Wei Hwa Huang,27,52,Silver medal;Andrew H. Schultz,26,58,Silver medal;Sergey Levin,24,74,Silver medal"
Uzbekistan,603.35,N/A
St. Vincent and the Grenadines,2454.96,N/A
"Venezuela, RB",2918.61,N/A
British Virgin Islands,,N/A
Virgin Islands (U.S.),,N/A
Viet Nam,141.38,N/A
Vanuatu,1318.53,N/A
Samoa,779.17,N/A
Kosovo,,N/A
"Yemen, Rep.",1244.26,N/A
South Africa,3519.0,"Brian Shand,7,253,nan;Andrew Howard Cruise,5,289,nan;James Stephen Chalmers,3,317,nan;Brian Justin Kipps,2,326,nan;Kavilan Moodley,2,326,nan;Adam Marc Paster,2,326,nan"
Zambia,394.08,N/A
Zimbabwe,634.45,N/A
