Country,GDP,info
Singapore,8914.44,"Yong Yeow Yeoh,25,52,Silver medal;Ngiap-Teng Ngan,24,56,Silver medal;Hock-Peng Chan,18,94,Bronze medal;Kok-Wui Cheong,15,113,Bronze medal;Jing-Yee Lim,10,166,nan;Hsiu Khuern Tang,4,223,nan"
Solomon Islands,578.42,na
Sierra Leone,260.12,na
El Salvador,810.35,na
San Marino,,na
Somalia,145.0,na
Serbia,,na
Sub-Saharan Africa (excluding high income),641.17,na
South Sudan,,na
Sub-Saharan Africa,641.69,na
Small states,2523.16,na
Sao Tome and Principe,,na
Suriname,2887.06,na
Slovak Republic,,na
Slovenia,,na
Sweden,24534.69,"Mats Persson,32,16,Gold medal;Mattias Jonsson,22,66,Bronze medal;Patrik Andersson,17,102,Bronze medal;Daniel Bertilsson,17,102,Bronze medal;Lars Willför,14,124,Bronze medal;Daniel Lindhardt,13,131,Honourable mention"
Eswatini,871.09,na
Sint Maarten (Dutch part),,na
Seychelles,4392.2,na
Syria,1421.74,na
Turks and Caicos Islands,,na
Chad,270.4,na
Togo,377.41,na
Thailand,1154.58,na
Tajikistan,,na
Turkmenistan,765.93,na
Timor-Leste,,na
Tonga,1089.02,na
Trinidad and Tobago,3612.99,na
Tunisia,1251.27,"Ahmed Abbes,21,73,Bronze medal;Imed Gharbi,17,102,Bronze medal;Khadheur Karray,17,102,Bronze medal;Imed Hkima,12,140,nan"
Turkiye,1738.38,na
Tuvalu,,na
Tanzania,211.12,na
Uganda,394.74,na
Ukraine,1452.65,na
Upper middle income,1164.85,na
Uruguay,2668.67,na
United States of America,21417.01,"Jordan S. Ellenberg,31,18,Silver medal;John Woo,31,18,Silver medal;Samuel A. Kutin,26,47,Silver medal;Tal Kubo,24,56,Silver medal;Eric K. Wepsic,23,60,Silver medal;Hubert L. Bray,18,94,Bronze medal"
Uzbekistan,,na
St. Vincent and the Grenadines,1790.99,na
"Venezuela, RB",3203.4,na
British Virgin Islands,,na
Virgin Islands (U.S.),,na
Viet Nam,397.01,na
Vanuatu,1103.28,na
Samoa,794.35,na
Kosovo,,na
"Yemen, Rep.",,na
South Africa,2780.59,na
Zambia,511.2,na
Zimbabwe,816.7,na
