Country,GDP,info
Costa Rica,9137.46,"Humberto Jiménez Alvarado,22,113,Silver medal;Anthony Santiago Chaves Aguilar,15,282,Honourable mention;Oscar Arguedas Leiva,10,356,Honourable mention;Tomás Calderón Gómez,10,356,Honourable mention"
Caribbean small states,9967.74,na
Cuba,6106.01,na
Curacao,19426.33,na
Cayman Islands,75435.61,na
Cyprus,32395.75,"Christos Anastassiades,17,222,Bronze medal;Georgios Panagopoulos,12,320,Honourable mention;Georgios Rafael Patsalidis,8,402,nan;Andreas Stavrou,6,428,nan;Anastasios Stylianou,4,466,nan;Thomas Thoma,4,466,nan"
Czechia,21871.27,na
Germany,46705.9,"Lisa Sauermann,42,1,Gold medal;Achim Krause,24,74,Silver medal;Bernhard Reinke,23,83,Silver medal;Marius Graeber,22,113,Silver medal;Michael Schubert,20,171,Bronze medal;Florian Schweiger,19,186,Bronze medal"
Djibouti,1322.73,na
Dominica,7288.5,na
Denmark,61753.65,"Asbjørn Christian Nordentoft,22,113,Silver medal;Anders Eller Thomsen,16,253,Bronze medal;Nicklas Myrthue Thorsen,15,282,Honourable mention;Anders Aamand,11,338,nan;Jacob Hastrup,8,402,Honourable mention;Jan Christensen,4,466,nan"
Dominican Republic,5859.38,na
Algeria,5473.28,na
Ecuador,5202.66,"Carlos Cortéz,20,171,Bronze medal;Bryan Beider,6,428,nan;Galo Lara,2,516,nan;Omar Paladines,2,516,nan;Daniel Samaniego,2,516,nan;Lucy Freire,0,544,nan"
Egypt,2645.62,na
Eritrea,643.79,na
Spain,31677.9,"Pablo Boixeda,21,145,Bronze medal;Óscar Rivero,19,186,Bronze medal;Jaime Mendizábal,17,222,Bronze medal;Darío Nieuwenhuis,14,303,nan;Cassius Pérez de Los Cobos,9,378,Honourable mention;Eric Milesi,3,491,nan"
Estonia,17487.8,"Aleksandr Šved,18,202,Bronze medal;Jaan Toots,16,253,Bronze medal;Kaur Aare Saar,12,320,Honourable mention;Erik Tamre,11,338,Honourable mention;Janno Veeorg,11,338,Honourable mention;Aleksandra Jartseva,8,402,nan"
Ethiopia,348.0,na
European Union,35767.08,na
Finland,51148.93,"Olli Hirviniemi,24,74,Silver medal;Ilmari Kangasniemi,11,338,Honourable mention;Dimitri Kirichenko,10,356,Honourable mention;Felix Vaura,9,378,Honourable mention;Jesse Jääsaari,8,402,nan;Joni Teräväinen,6,428,nan"
Fiji,4160.72,na
France,43846.47,"Vincent Mouly,24,74,Silver medal;Jonathan Dong,21,145,Bronze medal;Diane Gallois-Wong,20,171,Bronze medal;Antoine Michon,18,202,Bronze medal;Baptiste Louf,17,222,Bronze medal;Seginus Mowlavi,11,338,Honourable mention"
Faroe Islands,51786.48,na
"Micronesia, Fed. Sts.",2885.44,na
Gabon,10273.8,na
United Kingdom,42109.64,"James Aaronson,29,25,Gold medal;Andrew Carlotti,28,39,Gold medal;Ben Elliott,23,83,Silver medal;Adam Goucher,21,145,Bronze medal;Jordan Millar,18,202,Bronze medal;Josh Lam,13,315,Honourable mention"
Georgia,4021.76,"Giorgi Giglemiani,21,145,Bronze medal;Akaki Margvelashvili,16,253,Bronze medal;Giga Gumberidze,11,338,Honourable mention;Gela Magaltadze,10,356,Honourable mention;Tornike Abuladze,6,428,nan;Giorgi Gonashvili,4,466,nan"
Ghana,1501.06,na
Gibraltar,,na
Guinea,644.5,na
"Gambia, The",705.48,na
Guinea-Bissau,683.53,na
Equatorial Guinea,18659.42,na
Greece,25483.88,"Georgios Vlachos,30,14,Gold medal;Georgios Kalantzis,18,202,Bronze medal;Panagiotis Lolas,16,253,Bronze medal;Alexandros Mousatov,16,253,Bronze medal;Spyridon Kakaroumpas,13,315,Honourable mention;Nikolaos Athanasiou,6,428,nan"
Grenada,6775.75,na
Greenland,47186.88,na
Guatemala,3228.04,"Fernando José Mazariegos Camas,4,466,nan;Alejandra Valdez,3,491,nan;María Andrea Maldonado Hernández,1,530,nan;Ana Sofía Rosenberg Padilla,0,544,nan"
Guam,30087.72,na
Guyana,4960.0,na
High income,41688.73,na
"Hong Kong SAR, China",35142.49,na
Honduras,2053.96,"Jeany Sergei Meza,5,449,nan;Jason Josue Bermúdez,2,516,nan"
Heavily indebted poor countries (HIPC),908.51,na
Croatia,14655.87,"Domagoj Ćevid,22,113,Silver medal;Matko Ljulj,21,145,Bronze medal;Matija Bucić,17,222,Bronze medal;Ivica Kičić,17,222,Bronze medal;Matija Milišić,17,222,Bronze medal;Ognjen Stipetić,16,253,Bronze medal"
Haiti,1306.85,na
Hungary,14234.47,"Attila Dankovics,23,83,Silver medal;Donát Nagy,23,83,Silver medal;János Nagy,19,186,Bronze medal;Olivér Janzer,18,202,Bronze medal;Kende Kalina,18,202,Bronze medal;Gábor Damásdi,15,282,Honourable mention"
IBRD only,5320.92,na
IDA & IBRD total,4325.48,na
IDA total,1248.55,na
IDA blend,1734.11,na
Indonesia,3613.8,"Ivan Wangsa Cipta Lingga,23,83,Silver medal;Johan Gunardi,22,113,Silver medal;Tobi Moektijono,19,186,Bronze medal;Stefanus Lie,17,222,Bronze medal;Ahmad Zaky,17,222,Bronze medal;Pramudya Ananto,16,253,Bronze medal"
IDA only,1003.97,na
Isle of Man,77838.4,na
India,1449.6,"Akashnil Dutta,28,39,Gold medal;Akashdeep Dey,22,113,Silver medal;Debdyuti Banerjee,21,145,Bronze medal;Mrudul Madhav Thatte,18,202,Bronze medal;Prafulla Susil Dhariwal,15,282,Honourable mention;Indraneel Gireendra Kasmalkar,15,282,Honourable mention"
Not classified,,na
Ireland,52219.71,"Padraig Condon,7,420,nan;Kieran Cooney,6,428,nan;Ewan Dalby,6,428,nan;Adam Keilthy,5,449,nan;Yunwoo Lee,1,530,nan;Vicki McAvinue,1,530,nan"
Iran,8201.58,"Mina Dalirrooyfard,30,14,Gold medal;Mojtaba Shokrian Zini,28,39,Gold medal;Mohammad Pedramfar,26,61,Silver medal;Alireza Fallah,23,83,Silver medal;Sahand Seifnashri,22,113,Silver medal;Erfan Tavakoli,22,113,Silver medal"
Iraq,5736.9,na
Iceland,47714.59,"Áslaug Haraldsdóttir,15,282,Honourable mention;Ásgeir Valfells,12,320,Honourable mention;Benedikt Blöndal,9,378,Honourable mention;Hólmfríður Hannesdóttir,5,449,nan;Sigurður Kári Árnason,4,466,nan;Haukur Óskar Þorgeirsson,3,491,nan"
Israel,34354.72,"Rom Dudkiewicz,28,39,Gold medal;Yoav Krauz,21,145,Bronze medal;Guy Raveh,21,145,Bronze medal;Tom Ferster,17,222,Bronze medal;Konstantin Zabarnyi,17,222,Bronze medal;Peter Leviant,15,282,Honourable mention"
Italy,38649.64,"Andrea Bianchi,30,14,Gold medal;Guido Lido,25,66,Silver medal;Federico Glaudo,22,113,Silver medal;Alessandro Pigati,22,113,Silver medal;Federico Borghese,16,253,Bronze medal;Julian Demeio,14,303,Honourable mention"
Jamaica,5259.93,na
Jordan,4152.49,na
Japan,48760.08,"Kensuke Yoshida,35,6,Gold medal;Takuma Kitamura,29,25,Gold medal;Ryu Minegishi,23,83,Silver medal;Hiroki Koshiyama,22,113,Silver medal;Genki Simizu,21,145,Bronze medal;Shogo Murai,17,222,Bronze medal"
Kazakhstan,11634.0,"Medet Zhanbulatuly,22,113,Silver medal;Rauan Rakhmet,21,145,Bronze medal;Akezhan Amankeldi,19,186,Bronze medal;Andrey Drobakh,16,253,Bronze medal;Saken Dushayev,15,282,Honourable mention;Temirulan Mussayev,12,320,Honourable mention"
Kenya,1099.32,na
Kyrgyz Republic,1123.88,na
Cambodia,880.31,na
Kiribati,1644.41,na
St. Kitts and Nevis,17571.98,na
South Korea,25097.6,"Jaewon Chang,32,13,Gold medal;Sung Gi Park,30,14,Gold medal;Sungseob Whang,24,74,Silver medal;Jun Oh Park,23,83,Silver medal;Joon-Hyeok Yim,23,83,Silver medal;Young Jin Bae,12,320,Honourable mention"
Kuwait,49010.31,"Anwar Alasfour,1,530,nan;Abdulaziz Abbas,0,544,nan;Ahmad Abutaleb,0,544,nan;Mohamad Alkandari,0,544,nan;Omar Alsadaqei,0,544,nan"
Lao PDR,1363.73,na
Lebanon,7914.11,na
Liberia,573.53,na
Libya,7784.13,na
St. Lucia,9110.75,na
Latin America & Caribbean,10306.43,na
Sri Lanka,3248.04,"Isuru Dilanka Fernando,16,253,Bronze medal;Pathegama Gam Acharige Madhura Pankaja Pathegama,14,303,Honourable mention;Viduranga Bandara Wijekoon,8,402,Honourable mention;Wadu Mestrige Laksara Vindya Dulaj Gunawardena,5,449,nan;Sooriyaarachchige Don Manuja Shamith Gunawardana,3,491,nan;Pathirannahelage Mevan Niluminda Wijewardena,3,491,nan"
Lesotho,1265.86,na
Late-demographic dividend,7525.55,na
Lithuania,14376.95,"Linas Klimavičius,20,171,Bronze medal;Motiejus Valiūnas,18,202,Bronze medal;Elena Dulskytė,16,253,Bronze medal;Edvard Poliakov,16,253,Bronze medal;Ana Daglis,9,378,Honourable mention;Paulius Virbalas,8,402,Honourable mention"
Latvia,13338.96,"Jānis Smilga,22,113,Silver medal;Andrejs Kuzņecovs,16,253,Bronze medal;Ņikita Larka,15,282,Honourable mention;Arnis Katkevičs,6,428,nan;Agnese Ķerubiņa,5,449,nan;Artjoms Lipins,4,466,nan"
"Macao SAR, China",64528.36,na
St. Martin (French part),21344.59,na
Morocco,3302.45,"Elbaraa Elalami,22,113,Silver medal;Mohamed El Alami,17,222,Bronze medal;Youssef Kaichouh,9,378,Honourable mention;Majdouline Laanaiya,9,378,Honourable mention;Mohammed Hamza Sayah,4,466,nan;Nizar El Idrissi,3,491,nan"
Moldova,2941.36,na
Madagascar,516.9,na
Maldives,7409.33,na
Middle East & North Africa,8320.32,na
Mexico,10766.61,"Flavio Hernández González,23,83,Silver medal;Diego Alonso Roque Montoya,22,113,Silver medal;Daniel Perales Anaya,21,145,Bronze medal;Jorge Garza Vargas,20,171,Bronze medal;Manuel Alejandro Espinosa García,18,202,Bronze medal;Georges Belanger Albarrán,16,253,Bronze medal"
Marshall Islands,3238.89,na
Middle income,4478.61,na
North Macedonia,5098.09,"Predrag Gruevski,16,253,Bronze medal;Filip Stankovski,8,402,nan;Stefan Stojchevski,5,449,nan;Vasil Kuzevski,4,466,nan;Angela Josifovska,3,491,nan;Binjamin Tekeshanoski,2,516,nan"
Mali,810.18,na
Malta,23155.1,na
Myanmar,1204.5,na
Middle East & North Africa (excluding high income),4678.5,na
Montenegro,7328.79,"Radovan Krtolica,9,378,Honourable mention;Nikola Kovačević,2,516,nan;Olja Krstović,2,516,nan;Oleg Cmiljanić,0,544,nan"
Mongolia,3793.74,"Batkhuyag Batsaikhan,19,186,Bronze medal;Tuguldur Bolorchuluun,17,222,Bronze medal;Bat-Od Battseren,9,378,Honourable mention;Zolboo Chuluunbaatar,9,378,Honourable mention;Byambadorj Otgonsuren,9,378,Honourable mention;Tsenguun Tsogbadrah,6,428,nan"
Northern Mariana Islands,13880.43,na
Mozambique,615.28,na
Mauritania,1919.45,na
Mauritius,9197.04,na
Malawi,769.05,na
Malaysia,10209.37,"How Si Yu,29,25,Gold medal;How Si Wei,22,113,Silver medal;Tham Ying Hong,19,186,Bronze medal;Justin Lim Kai Ze,10,356,Honourable mention;Anzo Teh Zhao Yang,10,356,Honourable mention;Nur Fitri Azmeer Nordin,3,491,nan"
North America,50289.02,na
Namibia,5873.06,na
New Caledonia,40697.65,na
Niger,507.6,na
Nigeria,2504.88,"Chigozie Henry Aniobi,21,145,Bronze medal;Puis Aje Onah,7,420,nan;Vincent Uchenna Anioke,6,428,nan;Oluwasanya Oluwafemi Awe,5,449,nan;Jaachinma Somtochukwu Okafor,1,530,nan;Cynthia Adebola Owolabi,0,544,nan"
Nicaragua,1644.8,na
Netherlands,54230.31,"Madelon de Kemp,23,83,Silver medal;Daniël Kroes,22,113,Silver medal;Merlijn Staps,20,171,Bronze medal;Jetze Zoethout,18,202,Bronze medal;Jeroen Huijben,17,222,Bronze medal;Ragnar Groot Koerkamp,15,282,Honourable mention"
Norway,101221.81,"Håvard Bakke Bjerkevik,23,83,Silver medal;Karl Erik Holter,15,282,Honourable mention;Une André Simonsen,11,338,Honourable mention;Sofia M. Lindqvist,8,402,Honourable mention;Håkon A. H. Olsen,6,428,nan;Gunnar Arvid Sveinsson,4,466,nan"
Nepal,791.23,na
Nauru,6328.1,na
New Zealand,38387.63,"James Zhi-Xiu Allen,27,55,Silver medal;Arun Chockalingam Shanmuganathan,22,113,Silver medal;Robert Zhang,21,145,Bronze medal;Malcolm Granville,17,222,Bronze medal;Tom Yan,14,303,Honourable mention;Benedict Morrissey,13,315,Honourable mention"
OECD members,37547.35,na
Oman,24166.1,na
Other small states,14660.14,na
Pakistan,1161.04,"Syed Waqar Ali Shah,17,222,Bronze medal;Hammad Ali Khan Seyal,8,402,Honourable mention;Misha Nasir Jamy,7,420,nan;Syed Muhammad Ahmed Ghufran,3,491,nan"
Panama,9403.44,"Edwin Hernandez,6,428,nan"
Peru,5826.83,"Raúl Arturo Chávez Sarmiento,35,6,Gold medal;José Gustavo García Sulca,21,145,Bronze medal;Juan Paucar Zanabria,19,186,Bronze medal;Jesús Ángel Advíncula Altamirano,15,282,Honourable mention;Alejandro Omar Loyola Bartra,14,303,Honourable mention;Paul Michael Luyo Carbonero,9,378,Honourable mention"
Philippines,2431.2,"Henry Jefferson Co Morco,20,171,Bronze medal;Vance Eldric Go,19,186,Bronze medal;Carmela Antoinette Sio Lao,17,222,Bronze medal;Kenneth Tan Co,12,320,nan;Russelle Guadalupe,1,530,nan"
Palau,10795.56,na
Papua New Guinea,2303.83,na
Poland,13776.39,"Filip Borowiec,29,25,Gold medal;Teodor Jerzak,28,39,Gold medal;Maciej Dulęba,23,83,Silver medal;Damian Orlef,22,113,Silver medal;Wojciech Porowski,20,171,Bronze medal;Tomasz Cieśla,14,303,Honourable mention"
Pre-demographic dividend,1626.63,na
Puerto Rico,27278.88,"Jiacheng Feng,14,303,Honourable mention;Anthony Edward Erb Lugo,11,338,Honourable mention;Francis Noel Castro Velez,7,420,nan;Gabriel Reilly,0,544,nan"
"Korea, Dem. People's Rep.",,na
Portugal,23217.3,"Miguel Martins Dos Santos,28,39,Gold medal;João Miguel Magalhães Dos Santos,19,186,Bronze medal;Raúl Queiroz Do Vale de Noronha Penaguião,18,202,Bronze medal;Luís Pedro Lopes Duarte,10,356,Honourable mention;Diana Zorro Nobre Mesquita Macedo,6,428,nan;Miguel Santana de Freitas Amaral,5,449,nan"
Paraguay,5776.28,"Marcos Martínez Sugastti,15,282,Honourable mention;Edgar Elizeche Armoa,9,378,nan;Stefania Yuliana Viterbori,7,420,nan;Enrique Diaz Barriocanal,4,466,nan;Edgar Augusto Mareco Torres,3,491,nan"
West Bank and Gaza,2880.8,na
Pacific island small states,3324.4,na
Post-demographic dividend,42530.78,na
French Polynesia,21747.99,na
Qatar,92993.0,na
Romania,9560.16,"Octav Drăgoi,28,39,Gold medal;Tudor Pădurariu,27,55,Silver medal;Omer Cerrahoglu,26,61,Silver medal;Radu Bumbăcea,25,66,Silver medal;Alexandru Andrei Milu,25,66,Silver medal;Marius Tiba,23,83,Silver medal"
Russia,14311.06,"Mikhail Grigorev,30,14,Gold medal;Alexey Pakharev,28,39,Gold medal;Dmitry Egorov,26,61,Silver medal;Dmitry Krachun,26,61,Silver medal;Alexander Tsigler,26,61,Silver medal;Olga Burova,25,66,Silver medal"
Rwanda,650.99,na
Saudi Arabia,22441.57,"Wael Alsaeed,21,145,Bronze medal;Alyazeed Basuni,16,253,Bronze medal;Abdulrahman Alharbi,5,449,nan;Saud Sufayan,5,449,nan;Ali Alhaddad,4,466,nan;Hyder Alkhalifah,2,516,nan"
Sudan,1982.82,na
Senegal,1383.54,na
Singapore,53891.46,"Jeck Lim,40,2,Gold medal;Jun Jie Joseph Kuan,36,4,Gold medal;Jie Jun Ang,35,6,Gold medal;Yue Ding,28,39,Gold medal;Yan Sheng Ang,23,83,Silver medal;Chong Luck Ryan Kor,17,222,Bronze medal"
Solomon Islands,1921.36,na
Sierra Leone,443.45,na
El Salvador,3304.97,"Gerardo Augusto Urbina Sánchez,7,420,nan;Ramón Sanfeliú Beneke,4,466,nan"
San Marino,55815.29,na
Somalia,,na
Serbia,6809.16,"Teodor von Burg,30,14,Gold medal;Igor Spasojević,25,66,Silver medal;Stevan Gajović,23,83,Silver medal;Rade Špegar,18,202,Bronze medal;Stefan Mihajlović,10,356,nan;Filip Živanović,10,356,Honourable mention"
Sub-Saharan Africa (excluding high income),1827.41,na
South Sudan,1455.36,na
Sub-Saharan Africa,1828.41,na
Small states,13029.26,na
Sao Tome and Principe,1217.21,na
Suriname,8009.25,na
Slovak Republic,18509.74,na
Slovenia,25128.02,"Veno Mramor,16,253,Bronze medal;Matjaž Leonardis,15,282,Honourable mention;Neža Žager Korenjak,12,320,Honourable mention;Nik Jazbinšek,10,356,Honourable mention;Mihaela Pušnik,6,428,nan;Aleš Omerzel,5,449,nan"
Sweden,60755.76,"Simon Lindholm,22,113,Silver medal;Rebecca Staffas,15,282,Honourable mention;Torkel Loman,12,320,Honourable mention;Yue Jiao,9,378,Honourable mention;Max Morin,8,402,nan;Marcus Aronsson,3,491,nan"
Eswatini,4360.96,na
Sint Maarten (Dutch part),27997.29,na
Seychelles,12113.88,na
Syria,2971.28,"Qusai Alothman,8,402,Honourable mention;Ali Assi,2,516,nan;Bishr Maradni,2,516,nan;Abdulbaset Hassoun Al Najjar,1,530,nan;Mokhtar Nadren,1,530,nan;Ghaith Abuhakema,0,544,nan"
Turks and Caicos Islands,23649.71,na
Chad,988.19,na
Togo,803.48,na
Thailand,5396.64,"Nipun Pitimanaaree,35,6,Gold medal;Thanard Kurutach,29,25,Gold medal;Wijit Yangjit,29,25,Gold medal;Nipith Charoenngam,25,66,Silver medal;Pakawut Jiradilok,23,83,Silver medal;Theerawat Bhudisaksang,19,186,Bronze medal"
Tajikistan,837.88,"Muhammadfiruz Hasanov,22,113,Silver medal;Khusravi Elmurod,12,320,Honourable mention;Komron Giesiev,10,356,Honourable mention;Sadi Okilnazarzoda,9,378,nan;Shodavlat Saidmukhammadi,9,378,nan;Musokhon Muqayumkhonov,6,428,nan"
Turkmenistan,5453.16,"Palvan Agamyradov,17,222,Bronze medal;Rovshen Hajyyev,17,222,Bronze medal;Kerven Durdymyradov,16,253,Bronze medal;Myratgeldi Kichiyev,9,378,Honourable mention;Ashyrmuhammet Serdarov,5,449,nan;Gurtmyrat Motukov,0,544,nan"
Timor-Leste,936.71,na
Tonga,3852.14,na
Trinidad and Tobago,17910.32,"Prithvi Ramakrishnan,11,338,Honourable mention;Prasanna Ramakrishnan,4,466,nan;Bjorn Varuun Ramroop,4,466,nan;Kerry Shastri Singh,4,466,nan;Stephanie Giselle Kamille Hosang,3,491,nan;Siddhartha Jahorie,3,491,nan"
Tunisia,4361.95,"Mohamed Slim Kammoun,16,253,Bronze medal;Mehdi Khayache,10,356,nan;Chedly Khemakhem,9,378,Honourable mention;Anis Triki,6,428,nan;Mohamed Aziz Bhouri,3,491,nan;Omar Grati,2,516,nan"
Turkiye,11300.79,na
Tuvalu,3663.27,na
Tanzania,768.93,na
Uganda,837.1,na
Ukraine,3704.84,"Kyrylo Myliarchyk,28,39,Gold medal;Oleksandr Bagan,23,83,Silver medal;Oleksiy Kislinskyi,23,83,Silver medal;Georgiy Rodionov,21,145,Bronze medal;Oleksandr Rudenko,21,145,Bronze medal;Bogdan Kivva,20,171,Bronze medal"
Upper middle income,7182.16,na
Uruguay,14975.56,"Ignacio Correa Durán,13,315,Honourable mention;Alejo Garcia Sassi,9,378,Honourable mention;Diego Elias Golsdsztajn,4,466,nan;Ignacio Chiazzo,3,491,nan"
United States of America,50065.97,"David Yang,36,4,Gold medal;Benjamin Gunby,30,14,Gold medal;Xiaoyu He,30,14,Gold medal;Evan O'Dorney,30,14,Gold medal;Wenyu Cao,29,25,Gold medal;Mitchell Lee,29,25,Gold medal"
Uzbekistan,2051.13,"Javlon Isomurodov,16,253,Bronze medal;Jasurbek Berdikobilov,15,282,Honourable mention;Sardor Gafforov,14,303,Honourable mention;Mukhayyo Akhmadova,12,320,nan;Zarif Ibragimov,5,449,nan"
St. Vincent and the Grenadines,6566.48,na
"Venezuela, RB",10877.11,na
British Virgin Islands,,na
Virgin Islands (U.S.),38997.14,na
Viet Nam,1953.56,na
Vanuatu,3064.75,na
Samoa,3789.63,na
Kosovo,3540.82,"Arbër Selimi,9,378,Honourable mention;Endrit Fejzullahu,5,449,nan;Islam Foniqi,4,466,nan;Zoje Selimi,3,491,nan;Shqipron Shala,1,530,nan;Hamdi Dërvodeli,0,544,nan"
"Yemen, Rep.",1284.62,na
South Africa,8737.04,"Sean Wentzel,25,66,Silver medal;Kira Düsterwald,16,253,Bronze medal;Ashraf Moolla,16,253,Bronze medal;Robert Andrew Spencer,14,303,Honourable mention;Dylan Nelson,11,338,Honourable mention;Dalian Sunder,11,338,nan"
Zambia,1644.46,na
Zimbabwe,1082.62,na
