Country,GDP,info
Aruba,12850.22,na
Africa Eastern and Southern,865.26,na
Afghanistan,,na
Africa Western and Central,602.99,na
Angola,850.56,na
Albania,336.59,na
Andorra,19967.73,na
Arab World,2082.36,na
United Arab Emirates,25668.49,na
Argentina,5730.72,"Hstau Young Liao,26,96,Bronze medal;Gustavo Ernesto Massaccesi,24,108,Bronze medal;Pablo Ariel Milrud,20,144,Bronze medal;German Maximiliano Müller,15,175,Honourable mention;Ariel Luis Lombardi,5,259,nan;Roberto Marcello Coutelier,4,268,nan"
Armenia,572.16,na
American Samoa,,na
Antigua and Barbuda,7569.97,na
Australia,18859.41,"Anthony Henderson,30,72,Bronze medal;Angelo Di Pasquale,25,105,Bronze medal;Joanna Masel,22,126,Bronze medal;Luke Kameron,18,156,Honourable mention;Justin Sawon,18,156,Honourable mention;Meng Tan,16,170,nan"
Austria,22410.91,"Gerhard Kirchner,32,61,Silver medal;Matthias Langer,31,67,Silver medal;Horng-Yang Chen,26,96,Bronze medal;Christoph Stroh,26,96,Bronze medal;Clemens Heuberger,19,152,Bronze medal;Andreas Knappe,8,238,nan"
Azerbaijan,734.94,na
Burundi,208.66,na
Belgium,21041.66,"Etienne de Poortere,27,90,Bronze medal;François Glineur,26,96,Bronze medal;Mario Pickavet,22,126,Bronze medal;Bert Sevenhant,18,156,Honourable mention;Jerôme Louveaux,17,162,Honourable mention;Stefaan Delcroix,11,210,Honourable mention"
Benin,375.29,na
Burkina Faso,334.76,na
Bangladesh,283.38,na
Bulgaria,1267.73,"Boshko Nentchev Bakalov,36,39,Silver medal;Dantcho Petzov Danev,35,47,Silver medal;Milen Iakimov Tchernev,34,54,Silver medal;Iavor Kolev Kostadinov,30,72,Bronze medal;Georgi Shivkov Nedev,30,72,Bronze medal;Veselin Vladislavov Vavrek,27,90,Bronze medal"
