Country,GDP,info
Cuba,2258.39,"Jorge Lodos Vigil,18,65,Bronze medal;Daniel Alfaro Vigo,15,93,Bronze medal;Angel Ribalta Stanford,14,102,nan;Guillermo Reyes Souto,11,118,nan;Alfredo Herrera Hérnandez,10,129,nan;Karel Roiz Wilson,6,160,nan"
Curacao,,na
Cayman Islands,,na
Cyprus,4488.29,"Marios Papadopoulos,15,93,Bronze medal;Pavlos Neophytou,9,139,nan;Nicos Georgiades,2,189,nan;Anastasia Papageorgiou,1,198,nan;Leonidas Antoniou,0,205,nan;George Shiamishis,0,205,nan"
Czechia,,na
Germany,9429.57,"Hagen von Eitzen,34,11,Gold medal;Ulrich Meister,32,15,Silver medal;Eckhard Müller,28,27,Silver medal;Jörg Jahnel,26,35,Silver medal;Volker Brundisch,22,47,Silver medal;Franz Merkl,21,50,Bronze medal;Peter Müller,21,50,Bronze medal;Ingo Warnke,20,54,Bronze medal;Angelika Drauschke,19,60,Bronze medal;Colin Stahlke,18,65,Bronze medal;Georg Hein,17,75,Bronze medal;Martin Härterich,17,75,Bronze medal"
Djibouti,850.97,na
Dominica,1668.97,na
Denmark,12253.1,na
Dominican Republic,786.03,na
Algeria,2617.73,"Mohammed-Salim Lemdani,10,129,nan;Karim Benakli,8,147,nan;Omar Sharaoui,6,160,nan;Fateh Khiar,5,164,nan;Abdelmalik Leblalta,4,170,nan;Sidi Mohammed Berrezkellah,3,181,nan"
Ecuador,1853.09,na
Egypt,780.51,na
Eritrea,,na
Spain,4699.66,"Ricardo Perez Marco,11,118,nan;Pablo Novaes Ledieu,5,164,nan;Ignacio Gariojo Amilburu,4,170,nan;Juan Aguaron Joven,3,181,nan"
Estonia,,na
Ethiopia,235.34,na
European Union,6469.42,na
Finland,11398.11,"Yrjö Kotivuori,13,108,nan;Matti Tienari,4,170,nan;Mauri Vesimäki,3,181,nan;Erkki Koivusalo,2,189,nan;Kari Lehtinen,2,189,nan;Hannu Lauri,1,198,nan"
Fiji,1568.7,na
France,9778.09,"Laurent Rosas,31,19,Silver medal;Laurent Lafforgue,25,38,Silver medal;Bruno Sauvalle,20,54,Bronze medal;Patrice Ossona de Mendez,18,65,Bronze medal;Patrice Sauvalle,18,65,Bronze medal;Fréderic Patras,13,108,nan"
Faroe Islands,10078.05,na
"Micronesia, Fed. Sts.",,na
Gabon,3899.57,na
United Kingdom,8652.22,"Matthew John Richards,32,15,Silver medal;Ian David Bede Stark,27,33,Silver medal;Marcus George Moore,17,75,Bronze medal;Alexander Paul Selby,17,75,Bronze medal;John Reginald Longley,16,83,Bronze medal;Christopher Edward John Kilgour,12,112,nan"
Georgia,,na
Ghana,329.95,na
Gibraltar,,na
Guinea,,na
"Gambia, The",263.71,na
Guinea-Bissau,159.82,na
Equatorial Guinea,164.17,na
Greece,4813.71,"Paul Tzermias,24,40,Silver medal;Vasilios Missoulis,19,60,Bronze medal;Isaak Maradidis,14,102,nan;Zaharias Bobolakis,8,147,nan;Dimitrios Goynopoulos,3,181,nan;Ioannis Sinodinos,1,198,nan"
Grenada,1667.68,na
Greenland,7760.83,na
Guatemala,1233.08,na
Guam,,na
Guyana,586.91,na
High income,10302.56,na
"Hong Kong SAR, China",6542.97,na
Honduras,1202.94,na
Heavily indebted poor countries (HIPC),325.25,na
Croatia,,na
Haiti,321.73,na
Hungary,,"Géza Kós,42,1,Gold medal;Gábor Megyesi,38,3,Gold medal;Géza Makai,28,27,Silver medal;Rita Bán,26,35,Silver medal;Miklós Bóna,19,60,Bronze medal;György Birkás,15,93,Bronze medal"
IBRD only,881.6,na
IDA & IBRD total,790.62,na
IDA total,405.19,na
IDA blend,594.52,na
Indonesia,514.44,na
IDA only,311.46,na
Isle of Man,,na
India,298.0,na
Not classified,,na
Ireland,6011.74,na
Iran,3812.11,"Ehsan Emami,28,27,Silver medal"
Iraq,3073.86,na
Iceland,12361.19,"Agúst Sverrir Egilsson,9,139,nan;Hákon Guðbjartsson,4,170,nan"
Israel,,"Ori Ganor,29,22,Silver medal;Zvi Arona,14,102,nan;Raz Naot,14,102,nan;Oded Livneh,11,118,nan;Ziv Shami,7,156,nan;Adi Levi,6,160,nan"
Italy,7990.69,"Dario Benedetto,10,129,nan;Emanuele Callegari,4,170,nan;Achille Astolfi,2,189,nan;Valentina Luridiana,2,189,nan;Riccardo Magnolfi,2,189,nan"
Jamaica,916.32,na
Jordan,1814.87,na
Japan,11809.46,na
Kazakhstan,,na
Kenya,315.39,na
Kyrgyz Republic,,na
Cambodia,,na
Kiribati,481.58,na
St. Kitts and Nevis,2634.0,na
South Korea,2482.4,na
Kuwait,11353.23,"Esmail Redha,4,170,nan;Abdullah Hussain,1,198,nan;Muhammad Mujaideli,1,198,nan;Mustafa Redha,1,198,nan;Naji Marri,0,205,nan"
Lao PDR,632.53,na
Lebanon,,na
Liberia,,na
Libya,,na
St. Lucia,2142.69,na
Latin America & Caribbean,,na
Sri Lanka,371.51,na
Lesotho,166.16,na
Late-demographic dividend,899.17,na
Lithuania,,na
Latvia,,na
"Macao SAR, China",4734.35,na
St. Martin (French part),,na
Morocco,666.72,"Saadi Abdelhamid,18,65,Bronze medal;Chilali Mahmoud,18,65,Bronze medal;Elamrani Tarik,12,112,nan;Adrou Bakkali Nouredine,5,164,nan;Bouhemou Hassan,4,170,nan;Laftit Abdelouafi,3,181,nan"
Moldova,,na
Madagascar,369.26,na
Maldives,668.08,na
Middle East & North Africa,2998.53,na
Mexico,2607.66,na
Marshall Islands,1126.2,na
Middle income,790.33,na
North Macedonia,,na
Mali,170.04,na
Malta,3322.42,na
Myanmar,40.1,na
Middle East & North Africa (excluding high income),2025.69,na
Montenegro,,na
Mongolia,1138.96,"Batgerel Balt,24,40,Silver medal;Battsengel Baansajav,11,118,nan;Bayarsaikhan Zagdaa,10,129,nan;Jhandos Halek,8,147,nan;Battogtokh Tsagaan,8,147,nan;Gantuya Badamgarav,1,198,nan"
Northern Mariana Islands,,na
Mozambique,,na
Mauritania,578.22,na
Mauritius,1054.48,na
Malawi,215.92,na
Malaysia,2065.09,na
North America,17838.49,na
Namibia,1470.98,na
New Caledonia,5534.61,na
Niger,200.43,na
Nigeria,882.28,na
Nicaragua,,na
Netherlands,9926.13,"Ben Moonen,16,83,Bronze medal;Jeroen Hansen,12,112,nan;Eric Tjong Tjin Tai,12,112,nan;Hans van Antwerpen,11,118,nan;Machiel van Frankenhuijsen,11,118,nan;Jeroen Nijhof,10,129,nan"
Norway,15753.55,"Hallvard Furuseth,14,102,nan;Jon Ivar Skullerud,9,139,nan;Rune Sundgot,4,170,nan;Finn Dag Buod,3,181,nan;Bjornar G. Tonnesen,3,181,nan;Knut Einar Rosendahl,2,189,nan"
Nepal,149.36,na
Nauru,,na
New Zealand,7600.57,na
OECD members,9535.33,na
Oman,7393.58,na
Other small states,2050.82,na
Pakistan,320.68,na
Panama,2977.39,na
Peru,761.87,na
Philippines,637.84,na
Palau,,na
Papua New Guinea,702.91,na
Poland,,"Krzysztof Jeżevski,23,44,Silver medal;Wojcieh Derkowski,21,50,Bronze medal;Piotr Jędrzejewicz,19,60,Bronze medal;Tadeusz Pezda,18,65,Bronze medal;Konrad Piwakowski,16,83,Bronze medal;Artur Gibus,4,170,nan"
Pre-demographic dividend,601.13,na
Puerto Rico,6008.05,na
"Korea, Dem. People's Rep.",,na
Portugal,2705.19,na
Paraguay,928.43,na
West Bank and Gaza,,na
Pacific island small states,1152.65,na
Post-demographic dividend,10514.89,na
French Polynesia,7720.95,na
Qatar,16818.35,na
Romania,,"Daniel Tătaru,42,1,Gold medal;Răzvan Gelca,34,11,Gold medal;Radu Negulescu,34,11,Gold medal;Mugurel Barcău,32,15,Silver medal;Louis Funar,31,19,Silver medal;Andrei Paraschivescu,28,27,Silver medal"
Russia,,"Olga Leonteva,36,5,Gold medal;Oleg Bondarenko,29,22,Silver medal;Anatoly Malevanets,29,22,Silver medal;Lev Ivanov,21,50,Bronze medal;Dmitry Bibin,16,83,Bronze medal;Mati Pentous,9,139,nan"
Rwanda,273.77,na
Saudi Arabia,8060.2,na
Sudan,333.36,na
Senegal,585.66,na
Singapore,7001.77,na
Solomon Islands,597.22,na
Sierra Leone,228.54,na
El Salvador,779.28,na
San Marino,,na
Somalia,132.18,na
Serbia,,na
Sub-Saharan Africa (excluding high income),563.62,na
South Sudan,,na
Sub-Saharan Africa,563.93,na
Small states,2169.75,na
Sao Tome and Principe,,na
Suriname,2254.82,na
Slovak Republic,,na
Slovenia,,na
Sweden,13666.86,"Mikael Staffas,19,60,Bronze medal;Lars Nilsson,11,118,nan;Anders Björn,10,129,nan;Richard Ehrenborg,9,139,nan;Kimmo Eriksson,8,147,nan;Georgi Tchilikov,8,147,nan"
Eswatini,512.64,na
Sint Maarten (Dutch part),,na
Seychelles,2754.15,na
Syria,2011.57,na
Turks and Caicos Islands,,na
Chad,207.96,na
Togo,228.49,na
Thailand,768.87,na
Tajikistan,,na
Turkmenistan,,na
Timor-Leste,,na
Tonga,618.81,na
Trinidad and Tobago,6147.7,na
Tunisia,1124.95,"Nizar Lahiani,17,75,Bronze medal;Sadok Kallel,15,93,Bronze medal;Hasna Riahi,9,139,nan;Baatour Mourad,5,164,nan"
Turkiye,1367.2,na
Tuvalu,,na
Tanzania,,na
Uganda,234.04,na
Ukraine,,na
Upper middle income,998.14,na
Uruguay,1564.71,na
United States of America,18236.83,"Waldemar Horwat,35,7,Gold medal;Jeremy Kahn,34,11,Gold medal;Bjorn Poonen,31,19,Silver medal;David Grabiner,29,22,Silver medal;David Moews,27,33,Silver medal;Joseph Keane,24,40,Silver medal"
Uzbekistan,,na
St. Vincent and the Grenadines,1313.2,na
"Venezuela, RB",3560.76,na
British Virgin Islands,,na
Virgin Islands (U.S.),,na
Viet Nam,235.65,na
Vanuatu,990.52,na
Samoa,573.95,na
Kosovo,,na
"Yemen, Rep.",,na
South Africa,1909.74,na
Zambia,336.83,na
Zimbabwe,648.67,na
