Country,GDP,info
Pakistan,331.39,na
Panama,2879.24,na
Peru,1054.64,na
Philippines,667.67,na
Palau,,na
Papua New Guinea,756.46,na
Poland,,"Jarosław Włodarczyk,28,39,Silver medal;Andrzej Krzysztofowicz,24,53,Bronze medal;Piotr Hajłasz,23,58,Bronze medal;Piotr Nowak-Przygodzki,23,58,Bronze medal;Adam Strzeboński,22,63,Bronze medal;Michał Wojciechowski,20,76,Bronze medal"
Pre-demographic dividend,621.98,na
Puerto Rico,5730.12,na
"Korea, Dem. People's Rep.",,na
Portugal,2522.75,na
Paraguay,1309.66,na
West Bank and Gaza,,na
Pacific island small states,1244.85,na
Post-demographic dividend,10037.93,na
French Polynesia,7237.48,na
Qatar,19252.17,na
Romania,,"Daniel Tătaru,42,1,Gold medal;Louis Funar,40,12,Gold medal;Petru Mironescu,38,15,Silver medal;Martin Weiss,37,17,Silver medal;Radu Negulescu,24,53,Bronze medal;Nicolae Suciu,18,89,Bronze medal"
Russia,,"Andrey Astrelin,42,1,Gold medal;Konstantin Ignatiev,42,1,Gold medal;Leonid Oridoroga,42,1,Gold medal;Fedor Nazarov,41,9,Gold medal;Evgeniy Abakumov,40,12,Gold medal;Sergei Strukov,28,39,Silver medal"
Rwanda,262.09,na
Saudi Arabia,9717.42,na
Sudan,439.55,na
Senegal,549.55,na
Singapore,7228.32,na
Solomon Islands,677.72,na
Sierra Leone,296.61,na
El Salvador,765.69,na
San Marino,,na
Somalia,123.77,na
Serbia,,na
Sub-Saharan Africa (excluding high income),635.34,na
South Sudan,,na
Sub-Saharan Africa,635.6,na
Small states,2299.15,na
Sao Tome and Principe,,na
Suriname,2258.13,na
Slovak Republic,,na
Slovenia,,na
Sweden,13099.02,"Henrik Dahlstrand,13,114,nan;Torbjörn Söderberg,13,114,nan;Henrik Simán,9,139,nan;Mikael Staffas,8,144,nan;Torbjörn Hamrelius,6,151,nan;Peter Röstin,4,160,nan"
Eswatini,730.08,na
Sint Maarten (Dutch part),,na
Seychelles,2487.64,na
Syria,1885.02,na
Turks and Caicos Islands,,na
Chad,186.79,na
Togo,222.18,na
Thailand,842.07,na
Tajikistan,,na
Turkmenistan,,na
Timor-Leste,,na
Tonga,662.2,na
Trinidad and Tobago,6547.46,na
Tunisia,1134.0,"N. Lahyani,13,114,nan;Hasna Riahi,6,151,nan;S. Charfi,3,166,nan;T. Mkadmi,3,166,nan;W. Dachraout,2,173,nan;O. Kossentini,2,173,nan"
Turkiye,1245.93,na
Tuvalu,,na
Tanzania,,na
Uganda,247.34,na
Ukraine,,na
Upper middle income,1063.17,na
Uruguay,1612.32,na
United States of America,17121.23,"David Moews,42,1,Gold medal;David Grabiner,35,21,Silver medal;Michael Reid,34,25,Silver medal;Jeremy Kahn,30,35,Silver medal;Steven Newman,30,35,Silver medal;Douglas Davidson,24,53,Bronze medal"
Uzbekistan,,na
St. Vincent and the Grenadines,1223.84,na
"Venezuela, RB",3531.35,na
British Virgin Islands,,na
Virgin Islands (U.S.),,na
Viet Nam,,na
Vanuatu,1112.49,na
Samoa,654.76,na
Kosovo,,na
"Yemen, Rep.",,na
South Africa,2590.02,na
Zambia,419.2,na
Zimbabwe,756.33,na
