Country,GDP
Aruba,21026.1670909022
Africa Eastern and Southern,710.665706000546
Afghanistan,
Africa Western and Central,519.757395347147
Angola,556.884243549684
Albania,1126.68334010717
Andorra,21620.4651019373
Arab World,2858.48429355352
United Arab Emirates,31855.5006047175
Argentina,7666.51783423783
Armenia,603.298025247115
American Samoa,
Antigua and Barbuda,11010.1974601342
Australia,21870.4159669594
Austria,24625.6007227434
Azerbaijan,655.097249579917
Burundi,138.004617225366
Belgium,23098.8865077401
Benin,502.997981069672
Burkina Faso,249.802075690488
Bangladesh,413.100185264402
Bulgaria,1621.26210738992
Bahrain,12738.7741181575
The Bahamas,24849.6064784902
Bosnia and Herzegovina,1332.21021661547
Belarus,1276.28038121269
Belize,4720.16821801746
Bermuda,56284.1686478094
Bolivia,977.329417675872
Brazil,3726.81166909716
Barbados,11560.2459031879
Brunei Darussalam,17971.8922877592
Bhutan,722.826756164774
Botswana,3351.6965168531
Central African Republic,243.877580075298
Canada,24271.0020563821
Central Europe and the Baltics,3952.11128686026
Switzerland,38865.021939688
Channel Islands,44318.2210969282
Chile,5102.96876066704
China,959.360431340438
Ivory Coast,986.777352839567
Cameroon,700.16323623489
Democratic Republic of the Congo,392.626333784131
"Congo, Rep.",1029.96068881894
Colombia,2546.85021359809
Comoros,654.18043075023
Cabo Verde,1176.70725787049
Costa Rica,3773.03379319679
Caribbean small states,5249.44525580957
Cuba,2752.20378269319
Curacao,
Cayman Islands,
Cyprus,14388.34765625
Czechia,6029.03819275358
Germany,23694.7604830673
Djibouti,742.865697154312
Dominica,4879.14977277925
Denmark,30743.5476816354
Dominican Republic,2845.84655316676
Algeria,1780.37606280604
Ecuador,1451.53088517998
Egypt,1398.85983078672
Eritrea,295.19692403481
Spain,14749.6874248766
Estonia,4070.60902410208
Ethiopia,122.961659681414
European Union,16947.7555902489
Finland,24345.9148217032
Fiji,2015.85749571271
France,22416.425417915
Faroe Islands,23370.7737767844
"Micronesia, Fed. Sts.",2088.20954444136
Gabon,3991.15715141003
United Kingdom,28280.926786099
Georgia,749.908534993961
Ghana,253.380293175761
Gibraltar,
Guinea,359.286670018273
"Gambia, The",544.620961107601
Guinea-Bissau,301.495570983905
