Country,GDP
Aruba,13657.6706444765
Africa Eastern and Southern,734.738292520253
Afghanistan,
Africa Western and Central,562.362464273683
Angola,657.654640317899
Albania,200.852219772323
Andorra,21123.0560601824
Arab World,2051.92061069227
United Arab Emirates,25630.0809730927
Argentina,6815.32932969825
Armenia,356.082212590475
American Samoa,
Antigua and Barbuda,7721.76311853696
Australia,18623.7917363989
Austria,24880.1641180361
Azerbaijan,60.2351205405972
Burundi,188.581166847581
Belgium,23372.619171015
Benin,310.623720074924
Burkina Faso,349.708107645647
Bangladesh,284.966977564282
Bulgaria,1211.98087810931
Bahrain,8568.65805144955
The Bahamas,11025.8783642405
Bosnia and Herzegovina,
Belarus,900.506730798407
Belize,3644.92282274521
Bermuda,28669.6817134568
Bolivia,763.260608937804
Brazil,2505.3777580252
Barbados,7520.79073985827
Brunei Darussalam,15080.7197147422
Bhutan,440.033283927407
Botswana,2918.61700549149
Central African Republic,471.940639344552
Canada,20950.3305287651
Central Europe and the Baltics,2361.30922515928
Switzerland,40713.6881521435
Channel Islands,
Chile,3333.95867214538
China,423.304430056569
Ivory Coast,868.725541723956
Cameroon,995.314492504112
Democratic Republic of the Congo,230.875776779594
"Congo, Rep.",1163.53493514505
Colombia,1720.56855756999
Comoros,1009.71026181801
Cabo Verde,935.106141237955
Costa Rica,2578.02503783265
Caribbean small states,2885.11586841885
Cuba,2048.06883870462
Curacao,
Cayman Islands,
Cyprus,11310.072265625
Czechia,3372.86542951101
Germany,26438.2303888417
Djibouti,767.106235863007
Dominica,3386.66598071622
Denmark,29569.6603567112
Dominican Republic,1562.52204746248
Algeria,1794.62350740515
Ecuador,1657.85872039798
Egypt,697.726040479516
Eritrea,248.341309436768
Spain,16112.1889152156
Estonia,
Ethiopia,201.743502561167
European Union,17510.2346679687
Finland,22319.059460246
Fiji,1947.50398617134
France,23814.227367599
Faroe Islands,19838.5048000409
"Micronesia, Fed. Sts.",1730.92435831398
Gabon,5390.53678687714
United Kingdom,20487.1707852878
Georgia,765.36370165179
Ghana,395.042635457696
Gibraltar,
Guinea,480.756246427532
"Gambia, The",633.680511698679
Guinea-Bissau,221.246024797132
Equatorial Guinea,268.697482809106
Greece,11176.4584190614
Grenada,3069.67977478666
Greenland,18768.8275325455
Guatemala,1093.95656118322
Guam,
Guyana,501.441804524053
High income,20744.9416730729
