Country,GDP
Aruba,17375.2253063755
Africa Eastern and Southern,741.056263091438
Afghanistan,
Africa Western and Central,1078.70283117084
Angola,454.375004154265
Albania,1009.97711053398
Andorra,19081.5492417877
Arab World,2348.38534024756
United Arab Emirates,28596.5068287975
Argentina,7690.15700254783
Armenia,484.091640977405
American Samoa,
Antigua and Barbuda,9079.48121192054
Australia,22021.7839065228
Austria,29809.0767730821
Azerbaijan,409.185543774103
Burundi,146.536182541744
Belgium,27489.5551770488
Benin,380.588286871895
Burkina Faso,243.526923524733
Bangladesh,387.384863171262
Bulgaria,1470.19259250682
Bahrain,9643.30869429956
The Bahamas,11835.386789885
Bosnia and Herzegovina,712.953645623129
Belarus,1452.5071047646
Belize,4042.15248222286
Bermuda,44826.7890701658
Bolivia,925.849210126015
Brazil,5121.90540734464
Barbados,8994.32406293315
Brunei Darussalam,16706.4693517644
Bhutan,564.486944263708
Botswana,3063.99456553513
Central African Republic,299.619489738323
Canada,21296.9723536904
Central Europe and the Baltics,3796.49607441483
Switzerland,48092.6433036512
Channel Islands,
Chile,5376.77057835924
China,709.415888233368
Ivory Coast,1220.12144403687
Cameroon,817.184094202706
Democratic Republic of the Congo,130.816542074946
"Congo, Rep.",902.045746391557
Colombia,2652.10388063505
Comoros,801.261219960335
Cabo Verde,1192.32998464145
Costa Rica,3194.11298818557
Caribbean small states,3809.05527067487
Cuba,2281.97555037471
Curacao,
Cayman Islands,
Cyprus,15139.2265625
Czechia,6532.83705470198
Germany,30485.8665482279
Djibouti,766.315696967451
Dominica,4225.85063738231
Denmark,35650.7140860994
Dominican Republic,2276.69841042061
Algeria,1619.53241242785
Ecuador,2142.3286405069
Egypt,1031.48807810504
Eritrea,306.322258244353
Spain,16109.0843985284
Estonia,3380.92630243199
Ethiopia,144.03164867784
European Union,19749.8644383097
Finland,25783.4504878611
Fiji,2672.43577032827
France,26870.2852380937
Faroe Islands,22419.1606928062
"Micronesia, Fed. Sts.",1972.60188653699
Gabon,4948.75287167196
United Kingdom,24406.400298359
Georgia,689.05944138472
Ghana,388.533280320829
Gibraltar,
Guinea,503.567676317204
"Gambia, The",663.168901010703
Guinea-Bissau,237.084719515369
Equatorial Guinea,399.028143774189
Greece,13749.1151120679
Grenada,3499.52734910673
Greenland,21422.4609853672
