Country,GDP,info
Morocco,1219.42,"Youssef El Hajjam,29,37,Silver medal;Belekira Hamid,15,156,nan;Youssfi Chrif,10,225,nan;Bennant Mohamed Karim,9,239,nan;Jbira Arouggou,8,257,nan"
Moldova,,na
Madagascar,330.84,na
Maldives,955.93,na
Middle East & North Africa,3161.38,na
Mexico,3196.92,"Blas René Treviño Tijerina,19,106,Bronze medal;Raúl Segura Acevedo,14,171,Honourable mention;Eduardo Dueñez Guzmán,12,201,Honourable mention;Christian Lelong Imaz,9,239,nan;Luis Fernando Rodríguez Acosta,9,239,nan;Gabriel López Walle,6,276,nan"
Marshall Islands,1704.26,na
Middle income,937.46,na
North Macedonia,2299.04,na
Mali,299.82,na
Malta,7191.92,na
Myanmar,52.75,na
Middle East & North Africa (excluding high income),2221.71,na
Montenegro,,na
Mongolia,1184.76,"Purebbajar Thengel,14,171,nan;Batniam Baatarjab,13,184,Honourable mention;Dorjsuren Baramsai,11,216,Honourable mention;Zorigt Ulzibat,8,257,Honourable mention;Hashbajar Dashseren,6,276,nan;Zorigt Gombosuren,2,302,nan"
Northern Mariana Islands,,na
Mozambique,,na
Mauritania,751.19,na
Mauritius,2506.18,na
Malawi,286.92,na
Malaysia,2513.24,na
North America,23653.35,na
Namibia,2037.91,na
New Caledonia,14800.79,na
Niger,419.6,na
Nigeria,567.52,na
Nicaragua,238.77,na
Netherlands,21290.86,"Ronald de Man,24,63,Silver medal;Melvin Koppens,18,116,Bronze medal;René Sitters,16,139,Bronze medal;Raimondo Eggink,13,184,Honourable mention;Quintijn Puite,10,225,Honourable mention;Erjen Lefeber,9,239,nan"
Norway,28242.98,"Jan Kristian Haugland,27,46,Silver medal;Oddvar Kloster,25,56,Silver medal;Morten Kloster,24,63,Silver medal;Jorgen Lorentz,16,139,Bronze medal;Dag Madsen,13,184,nan;Sigurd Lovseth,7,266,nan"
Nepal,184.92,na
Nauru,,na
New Zealand,13663.02,"Timothy Sturge,20,96,Bronze medal;Christopher Tuffley,16,139,Bronze medal;Diane Maclagan,15,156,nan;Philip Vialoux,12,201,Honourable mention;Michael Burns,11,216,nan;Philip Saysell,9,239,Honourable mention"
OECD members,17067.91,na
Oman,6475.42,na
Other small states,3059.14,na
Pakistan,346.67,na
Panama,2626.14,na
Peru,1194.55,na
Philippines,820.49,"Wyant S. Chan,16,139,Bronze medal;Jonathan Sy,8,257,nan;Michael Garcia,7,266,nan;Eric Angelo Franco,5,280,nan;Noel Patron,5,280,nan;Sherwin Tobibio,5,280,nan"
Palau,,na
Papua New Guinea,833.05,na
Poland,1731.21,"Grzegorz Zwara,31,32,Silver medal;Michał Rams,29,37,Silver medal;Andrzej Kondracki,16,139,Bronze medal;Andrzej Kosiński,13,184,Honourable mention;Krzysztof Frączek,10,225,Honourable mention;Piotr Kot,7,266,nan"
Pre-demographic dividend,975.0,na
Puerto Rico,8652.51,na
"Korea, Dem. People's Rep.",,na
Portugal,7884.62,"José Pedro Fernandes da Silva Coelho,12,201,nan;Diogo Luis Aguiar Gomes Castro Vasconcelos,10,225,nan;Francisco Pedro Pereira,8,257,nan;Antonio Manuel Serra,7,266,nan;João Filipe Sousa,5,280,nan;Tiago Paula Nogueira Marques,2,302,nan"
Paraguay,1431.84,na
West Bank and Gaza,,na
Pacific island small states,1325.66,na
Post-demographic dividend,19101.79,na
French Polynesia,15728.72,na
Qatar,16664.83,na
Romania,1648.49,"Teodor Bănică,36,14,Gold medal;Florin Belgun,34,21,Gold medal;Sergiu Moroianu,32,29,Silver medal;Dragoş Iftimie,29,37,Silver medal;Marius Crainic,22,80,Bronze medal;Alexandru Dan Ionescu,18,116,Bronze medal"
Russia,3494.06,"Evgenia Malinnikova,42,1,Gold medal;Alexander Perlin,40,6,Gold medal;Alexandr Stoyauovski,40,6,Gold medal;Georgi Aleramov,27,46,Silver medal;Ivan Solovyov,25,56,Silver medal;Vladimir Baranovski,19,106,Bronze medal"
Rwanda,348.39,na
Saudi Arabia,7349.7,na
Sudan,1301.82,na
Senegal,980.75,na
Singapore,11861.76,"Chong Hui Tan,18,116,Bronze medal;Li Woon Lim,17,131,Bronze medal;Zihuai Jin,15,156,Honourable mention;Changkai Yu,15,156,Honourable mention;Ziwei Lin,14,171,nan;Han Yin Hsi,14,171,nan"
Solomon Islands,662.85,na
Sierra Leone,150.19,na
El Salvador,897.59,na
San Marino,,na
Somalia,131.02,na
Serbia,,na
Sub-Saharan Africa (excluding high income),725.31,na
South Sudan,,na
Sub-Saharan Africa,725.97,na
Small states,2921.33,na
Sao Tome and Principe,,na
Suriname,940.99,na
Slovak Republic,2405.54,na
Slovenia,,na
Sweden,30593.67,"Peter Grenholm,23,71,Silver medal;Peter Österlund,19,106,Bronze medal;Andreas Strömbergsson,17,131,Bronze medal;Fredrik Andréasson,12,201,nan;Gunnar Andersson,10,225,nan;Frank Wikström,10,225,nan"
Eswatini,1305.25,na
Sint Maarten (Dutch part),,na
Seychelles,5642.07,na
Syrian Arab Republic,1926.38,na
Turks and Caicos Islands,,na
Chad,298.37,na
Togo,420.14,na
Thailand,1545.28,"Paisan Nakmahachalasint,20,96,Bronze medal;Sirote Sookprem,16,139,Bronze medal;Siripong Atipan,11,216,Honourable mention;Soontorn Oraintara,11,216,Honourable mention;Jen Jootar,9,239,nan;Thunyachate Ekvetchavit,8,257,nan"
Tajikistan,485.32,na
Turkmenistan,806.39,na
Timor-Leste,,na
Tonga,1150.28,na
Trinidad and Tobago,4001.52,na
Tunisia,1456.22,"Latirr Chiraz,25,56,Silver medal;Ben Hamed Suliane,18,116,Bronze medal;Dammak Hela,7,266,nan;Chrabekh Ouahid,5,280,nan"
Turkiye,2773.27,na
Tuvalu,961.09,na
Tanzania,167.14,na
Uganda,244.75,na
Ukraine,1532.5,na
Upper middle income,1313.12,na
Uruguay,2983.24,na
United States of America,23888.6,"Kiran Kedlaya,39,9,Gold medal;Jeffrey M. Vanderkam,35,20,Gold medal;Royce Peng,33,24,Silver medal;Avinoam Freedman,32,29,Silver medal;Joel Rosenberg,23,71,Silver medal;Timothy Kokesh,12,201,nan"
Uzbekistan,651.42,na
St. Vincent and the Grenadines,2136.84,na
"Venezuela, RB",2461.04,na
British Virgin Islands,,na
Virgin Islands (U.S.),,na
Viet Nam,96.72,na
Vanuatu,1119.28,na
Samoa,747.78,na
Kosovo,,na
"Yemen, Rep.",945.32,na
South Africa,3160.88,na
Zambia,427.41,na
Zimbabwe,868.49,na
