Country,GDP
Slovak Republic,10691.4465495259
Slovenia,17233.1385611279
Sweden,42821.6731423358
Eswatini,2599.15214954166
Sint Maarten (Dutch part),
Seychelles,10827.671636033
Syrian Arab Republic,6241.05823212955
Turks and Caicos Islands,21233.9323975688
Chad,460.067018320577
Togo,406.092358852601
Thailand,2647.26073263886
Tajikistan,305.266043550168
Turkmenistan,1418.80626559546
Timor-Leste,465.937764604028
Tonga,2195.98639734304
Trinidad and Tobago,9756.50037102982
Tunisia,3029.84876850628
Turkiye,6031.79136735234
Tuvalu,2328.49300169085
Tanzania,447.589752197266
Uganda,292.472665588666
Ukraine,1416.60375976563
Upper middle income,2470.44628391474
Uruguay,4130.1001146777
United States of America,41724.6316287624
Uzbekistan,465.119886944025
St. Vincent and the Grenadines,4883.31366497216
"Venezuela, RB",4287.63157898613
British Virgin Islands,
Virgin Islands (U.S.),35006.3614404514
Viet Nam,551.903505134912
Vanuatu,1718.26302892176
Samoa,2168.02818637954
Kosovo,
"Yemen, Rep.",668.854619037377
South Africa,5268.27857621702
Zambia,556.050051613635
Zimbabwe,477.399491040164
