Country,GDP
Lao PDR,1566.00974499584
Lebanon,8500.1805629403
Liberia,644.455576742833
Libya,15765.4197906677
St. Lucia,9231.57625405725
Latin America & Caribbean,10311.907062618
Sri Lanka,3351.89247576451
Lesotho,1205.85998481002
Late-demographic dividend,7991.47128109334
Lithuania,14367.709424872
Latvia,13847.3379393194
"Macao SAR, China",74111.6011863847
St. Martin (French part),
Morocco,3164.00463867188
Moldova,3044.8084324815
Madagascar,504.173737710132
Maldives,7447.41560461439
Middle East & North Africa,8794.72980291862
Mexico,10842.7330888296
Marshall Islands,3445.31540332931
Middle income,4716.81253147002
North Macedonia,4728.31307850676
Mali,753.392137501905
Malta,22526.5370208632
Myanmar,1193.54764896001
Middle East & North Africa (excluding high income),4953.99147009035
Montenegro,6586.39970256684
Mongolia,4402.30452266711
Northern Mariana Islands,14247.7893007888
Mozambique,681.49212857369
Mauritania,1850.38496774479
Mauritius,9291.23627601053
Malawi,563.061539677727
Malaysia,10601.5104558966
North America,51881.1708863839
Namibia,6017.17836541483
New Caledonia,37294.0228471229
Niger,525.047284914011
Nigeria,2728.02278831129
Nicaragua,1746.42125435257
Netherlands,50070.1416045904
Norway,102175.919298374
Nepal,794.092559357612
Nauru,9675.95968504209
New Zealand,39973.3807587223
OECD members,37285.5840179767
Oman,24722.6388245874
Other small states,14987.3072565544
Pakistan,1236.89276298823
Panama,10767.2931788172
Peru,6475.72044267849
Philippines,2671.77752181561
Palau,11835.3839295665
Papua New Guinea,2653.09278970276
Poland,13010.7555868425
Pre-demographic dividend,1715.30266236896
Puerto Rico,27944.7338937424
"Korea, Dem. People's Rep.",
Portugal,20563.7136012629
Paraguay,5617.10491786787
West Bank and Gaza,3067.43872735614
Pacific island small states,3484.17405576986
Post-demographic dividend,42291.0784976285
French Polynesia,19864.5356998373
Qatar,98041.3622380894
Romania,8930.72991164974
Russia,15420.859375
Rwanda,706.202003531135
Saudi Arabia,24069.2033148131
Sudan,1797.40087890625
Senegal,1334.72591526235
Singapore,55547.5553077786
Solomon Islands,2087.51788731499
Sierra Leone,558.179723315125
El Salvador,3471.05126865498
San Marino,48433.5702995685
Somalia,
Serbia,6015.94522756969
Sub-Saharan Africa (excluding high income),1847.05104447357
South Sudan,1114.92372260191
Sub-Saharan Africa,1848.04774820992
Small states,13391.8281310951
Sao Tome and Principe,1207.70070239994
Suriname,8922.95618613502
Slovak Republic,17498.3539002594
Slovenia,22641.805122503
Sweden,58037.8213192173
Eswatini,4396.57912043588
Sint Maarten (Dutch part),28460.3326151186
Seychelles,12342.5102824514
Syrian Arab Republic,1910.60453942683
Turks and Caicos Islands,22666.4069075154
Chad,969.616142771586
Togo,781.554340476871
Thailand,5748.63272062158
Tajikistan,959.36021750698
Turkmenistan,6441.88661774322
Timor-Leste,1020.11029502248
Tonga,4378.57152827537
Trinidad and Tobago,19110.0538950806
Tunisia,4233.9162540494
Turkiye,11713.2849831139
Tuvalu,3624.98428896036
Tanzania,854.540466308594
Uganda,796.711139410077
Ukraine,4004.78979492188
Upper middle income,7617.69542237881
Uruguay,16087.2520777973
United States of America,51784.4185738837
Uzbekistan,2267.62327535512
St. Vincent and the Grenadines,6754.37018395671
"Venezuela, RB",12937.9275972349
British Virgin Islands,
Virgin Islands (U.S.),37795.3192590675
Viet Nam,2190.2324398772
Vanuatu,2906.34246130818
Samoa,3902.31199231566
Kosovo,3410.69325464808
"Yemen, Rep.",1349.99060989449
South Africa,8173.8691381716
Zambia,1729.64747097057
Zimbabwe,1290.19395746702
