Country,GDP,info
Not classified,,na
Ireland,61353.11,"Galin Ganchev,11,320,nan;David McCarthy,9,346,Honourable mention;Katherine McCutcheon,9,346,Honourable mention;Nick Byrne,7,392,nan;Jack McKenna,6,407,nan;Eoin Murphy,3,459,nan"
"Iran, Islamic Rep.",5623.91,na
Iraq,4504.51,na
Iceland,56943.37,"Guðmundur Reynir Gunnarsson,17,199,Bronze medal;Trausti Sæmundsson,6,407,nan;Hlín Önnudóttir,4,448,nan;Ingólfur Eðvarðsson,2,479,nan;Auðunn Skúta Snæbjarnarson,2,479,nan"
Israel,30173.36,"Dan Carmon,35,12,Gold medal;Ofir Gorodetsky,24,107,Silver medal;Omri Ben Eliezer,20,159,Bronze medal;Oleg Zlydenko,19,170,Bronze medal;Ohad Nir,14,268,Honourable mention;Lir Bahack,8,368,Honourable mention"
Italy,40944.91,"Andrea Fogari,30,48,Silver medal;Andrea Conti,26,78,Silver medal;Pietro Vertechi,24,107,Silver medal;Davide Lombardo,19,170,Bronze medal;Mattia Galeotti,18,186,Bronze medal;Federico Lo Bianco,15,238,Bronze medal"
Jamaica,5056.26,na
Jordan,3416.12,na
Japan,39876.3,"Makoto Soejima,35,12,Gold medal;Norifumi Seki,32,35,Gold medal;Shiro Imamura,27,71,Silver medal;Kazuhiro Hosaka,26,78,Silver medal;Tomohiro Asano,22,127,Silver medal;Motoki Takigiku,21,148,Bronze medal"
Kazakhstan,8458.02,"Yegor Klochkov,32,35,Gold medal;Nursultan Khadjimuratov,23,116,Silver medal;Tussupbekov Yerkin,22,127,Silver medal;Sanzhar Orazbayev,20,159,Bronze medal;Asset Daliyev,16,212,Bronze medal;Yeskendir Kassenov,15,238,Bronze medal"
Kenya,916.0,na
Kyrgyz Republic,966.39,na
Cambodia,742.4,"Samrith Ly,8,368,Honourable mention;Dara Se,6,407,nan;Darareaksmey Saing,5,424,nan;Bunvirak Seng,4,448,nan;Seav Er Huy,2,479,nan;Chhavy Chan,0,521,nan"
Kiribati,1356.65,na
St. Kitts and Nevis,16491.89,na
South Korea,21350.43,na
Kuwait,55595.48,"Bashayer Wael Shehab,2,479,nan;Fatmah Hasan Almahanna,1,508,nan;Bashair Sameer Al-Qallaf,0,521,nan;Khaled Yaqoub Ali,0,521,nan;Ali Ahmad Nawab,0,521,nan"
Lao PDR,887.64,na
Lebanon,5957.7,na
Liberia,456.14,na
Libya,13921.9,na
St. Lucia,8528.68,na
Latin America & Caribbean,8055.57,na
Sri Lanka,2007.03,"Buddhima Ruwanmini Gamlath Gamlath Ralalage,12,297,Honourable mention;Jayasundara Liyanage Pasindu Rumal Perera,5,424,nan;Nipuna Randunu Samarasekara,5,424,nan;Mahamarakkalage Dileepa Yasas Fernando,3,459,nan;Buddhima Kasun Fernando Akurugodage,2,479,nan;Nuwan Chamara Pallewela,2,479,nan"
Lesotho,885.66,na
Late-demographic dividend,5409.7,na
Lithuania,14945.0,"Vytautas Gruslys,26,78,Silver medal;Vaidotas Kurlianskas,18,186,Bronze medal;Gytis Žilinskas,15,238,Bronze medal;Jonas Pauliukevičius,13,284,Honourable mention;Vaidotas Juronis,12,297,Honourable mention;Julius Jonušas,8,368,Honourable mention"
Latvia,16467.14,"Artūrs Bačkurs,24,107,Silver medal;Indra Niedre,10,337,nan;Pēteris Eriņš,9,346,Honourable mention;Krišjānis Prūsis,8,368,Honourable mention;Monta Ozoliņa,5,424,nan;Arnis Katkevičs,2,479,nan"
"Macao SAR, China",39745.76,na
St. Martin (French part),,na
Morocco,3180.17,"Mahmoud Ezzaki,18,186,Bronze medal;Amina Doumane,12,297,Honourable mention;Mounir Zerdani,9,346,nan;Amine Himedi,8,368,nan;Oussama Alami,7,392,Honourable mention;Mustapha Abourouh,4,448,nan"
Moldova,2110.55,na
Madagascar,522.83,na
Maldives,6743.13,na
Middle East & North Africa,7442.69,na
