Country,GDP
Lao PDR,357.901703065539
Lebanon,2959.56085112676
Liberia,
Libya,5396.37507396761
St. Lucia,5008.02743037626
Latin America & Caribbean,4025.55780227366
Sri Lanka,716.800767504902
Lesotho,518.021239193673
Late-demographic dividend,1542.85829247954
Lithuania,2167.79258211454
Latvia,2329.57673252552
"Macao SAR, China",17764.547126789
St. Martin (French part),
Morocco,1455.95031738281
Moldova,593.586592988924
Madagascar,276.736802514312
Maldives,1545.22305649036
Middle East & North Africa,2601.1898692743
Mexico,4225.40044835213
Marshall Islands,2371.30685180072
Middle income,1148.35466399023
North Macedonia,2372.54371311275
Mali,272.795032220637
Malta,9171.061035149
Myanmar,123.347760830964
Middle East & North Africa (excluding high income),1477.81075525264
Montenegro,
Mongolia,623.157455213889
Northern Mariana Islands,
Mozambique,196.324434042524
Mauritania,878.750608181828
Mauritius,3599.55168235508
Malawi,201.101404195513
Malaysia,4405.11676395634
North America,27897.9138475176
Namibia,2478.25373983049
New Caledonia,18721.0576275536
Niger,234.619604753582
Nigeria,1302.55005158505
Nicaragua,876.859859603988
Netherlands,29258.1343486211
Norway,34875.7043347536
Nepal,197.30965047569
Nauru,
New Zealand,17400.4201848172
OECD members,22224.2724771478
Oman,6352.82305853533
Other small states,3581.00794345725
Pakistan,455.507973154417
Panama,3524.8812713383
Peru,2180.56663897168
Philippines,1222.29251544527
Palau,
Papua New Guinea,1004.24969904848
Poland,3686.84514580278
Pre-demographic dividend,569.316047247716
Puerto Rico,11579.1849969985
"Korea, Dem. People's Rep.",
Portugal,11781.3618502221
Paraguay,1968.35248659417
West Bank and Gaza,1326.56285737146
Pacific island small states,1963.96918222414
Post-demographic dividend,25096.8925155198
French Polynesia,18090.5880814039
Qatar,15797.6910390559
Romania,1650.04922365201
Russia,2665.77978515625
Rwanda,227.45887493522
Saudi Arabia,7588.76123400684
Sudan,483.703552246094
Senegal,732.836373011281
Singapore,24914.8507020358
Solomon Islands,1251.21792350861
Sierra Leone,201.371122828279
El Salvador,1552.13020783046
San Marino,
Somalia,
Serbia,2207.4505980581
Sub-Saharan Africa (excluding high income),806.896914656571
South Sudan,
Sub-Saharan Africa,807.715111698355
Small states,3452.31435729088
Sao Tome and Principe,
Suriname,1591.72937866822
Slovak Republic,4819.12555470987
Slovenia,10730.4510136379
Sweden,30282.9639200066
Eswatini,1781.70886129437
Sint Maarten (Dutch part),
Seychelles,7180.66832748656
Syrian Arab Republic,3553.74628132754
Turks and Caicos Islands,
Chad,209.892599667725
Togo,305.961589826217
Thailand,2848.62245627548
Tajikistan,208.169562547355
Turkmenistan,587.289013676069
Timor-Leste,
Tonga,2089.19717283657
Trinidad and Tobago,4074.87728698555
Tunisia,1940.03429264542
Turkiye,2855.04055385514
Tuvalu,1150.30520899856
Tanzania,176.926025390625
Uganda,278.316613219868
Ukraine,935.958740234375
Upper middle income,1670.96082540582
Uruguay,6014.91852275368
United States of America,28690.8757013347
Uzbekistan,585.932364161135
St. Vincent and the Grenadines,2767.77031029313
"Venezuela, RB",3500.63267694136
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,281.133604499166
Vanuatu,1461.40511852922
Samoa,1285.66700999362
Kosovo,
"Yemen, Rep.",794.639278165376
South Africa,3904.32423803244
Zambia,438.383720792475
Zimbabwe,646.829559758782
