Country,GDP
Aruba,24978.2216741187
Africa Eastern and Southern,1126.37594782517
Afghanistan,254.115274305561
Africa Western and Central,1000.79372240669
Angola,1900.72381643441
Albania,2673.78781583529
Andorra,39583.9311942065
Arab World,4070.89477513863
United Arab Emirates,42190.5543794633
Argentina,5086.62776073134
Armenia,1608.16340758242
American Samoa,8733.01428721137
Antigua and Barbuda,12808.0101536637
Australia,34479.7679298388
Austria,38417.4577857677
Azerbaijan,1578.36733030667
Burundi,151.188541005904
Belgium,36809.7013403619
Benin,805.904685277445
Burkina Faso,442.944430628899
Bangladesh,492.808648889577
Bulgaria,3899.82596332878
Bahrain,17705.235163895
The Bahamas,28280.870835298
Bosnia and Herzegovina,2741.08017482431
Belarus,3126.07176665248
Belize,5236.36542558777
Bermuda,75882.0338560339
Bolivia,1018.31372502967
Brazil,4773.26855132261
Barbados,14173.7513776686
Brunei Darussalam,25991.2140091511
Bhutan,1201.43364840454
Botswana,5240.316159068
Central African Republic,317.877677935844
Canada,36382.5079164537
Central Europe and the Baltics,8355.86593914198
Switzerland,56242.8933645639
Channel Islands,58550.6571723349
Chile,7560.54367123892
China,1753.41419162417
Ivory Coast,1267.08731129988
Cameroon,1129.35797897075
Democratic Republic of the Congo,211.572629664001
"Congo, Rep.",1810.58894236459
Colombia,3448.53832308589
Comoros,1103.19541672121
Cabo Verde,1972.78492636901
Costa Rica,4643.45856992587
Caribbean small states,7249.38712052136
Cuba,3791.87300608904
Curacao,
Cayman Islands,
Cyprus,24959.259765625
Czechia,13430.6698955613
Germany,34520.2396492496
Djibouti,852.890188282475
Dominica,5304.12609656574
Denmark,48799.8256011275
Dominican Republic,3903.8152066628
Algeria,3131.32818989681
Ecuador,3014.3100093159
Egypt,1133.10546057176
Eritrea,387.898540350192
Spain,26429.1509449319
Estonia,10412.6443137966
Ethiopia,160.076791772058
European Union,27341.7308579235
Finland,39054.8504423825
Fiji,3406.47559239037
France,34768.1759037525
Faroe Islands,36440.3221972404
"Micronesia, Fed. Sts.",2256.01135749054
Gabon,6570.96326530919
United Kingdom,42104.7884375024
Georgia,1642.78359414797
Ghana,477.601092763442
Gibraltar,
Guinea,321.338633269515
"Gambia, The",618.959813461158
Guinea-Bissau,425.471888739684
Equatorial Guinea,9502.85881614782
Greece,22560.1472939077
Grenada,6308.66504213503
Greenland,32489.7277309899
Guatemala,2068.48820631493
Guam,25621.845162075
Guyana,1085.78488650781
High income,33272.1781868504
"Hong Kong SAR, China",26649.637724155
Honduras,1289.82311409217
Heavily indebted poor countries (HIPC),509.578658833976
Croatia,10446.3614889222
Haiti,771.535002677952
Hungary,11223.3993032598
IBRD only,2294.13583910756
IDA & IBRD total,1938.0818145108
IDA total,746.813027541759
IDA blend,948.866760975763
Indonesia,1249.39769359418
IDA only,646.253312083266
Isle of Man,38184.3378346299
India,710.509344848758
Not classified,
Ireland,50933.0216095589
"Iran, Islamic Rep.",3226.61397063388
Iraq,1740.66833006213
Iceland,56794.8501588953
Israel,21223.9355901939
Italy,32055.0920757503
Jamaica,4200.38895442653
Jordan,2216.9451815491
Japan,37812.8950199948
Kazakhstan,3771.27895733845
Kenya,522.776840246892
Kyrgyz Republic,476.551885951653
Cambodia,475.069394255055
Kiribati,1142.33584961179
St. Kitts and Nevis,11711.1547074094
South Korea,19402.5026259549
Kuwait,36144.9949458716
Lao PDR,467.379592708984
Lebanon,4630.00921353301
Liberia,290.541214909265
Libya,8108.05260794233
St. Lucia,6866.09238723686
Latin America & Caribbean,5214.19732470172
Sri Lanka,1240.51831220036
Lesotho,850.775315507556
Late-demographic dividend,2918.73476398485
Lithuania,7854.76527867855
Latvia,7594.90238431362
"Macao SAR, China",24886.5805921909
St. Martin (French part),
Morocco,2237.576171875
Moldova,1034.39197746993
Madagascar,311.793126649035
Maldives,3789.23201352259
Middle East & North Africa,4636.53928297837
Mexico,8702.11448090478
Marshall Islands,2533.56460606953
Middle income,1936.05076616609
North Macedonia,3072.67963241319
Mali,473.995046803835
Malta,15888.1724565995
Myanmar,251.170356995896
Middle East & North Africa (excluding high income),2591.84232511385
Montenegro,3674.6179242797
Mongolia,986.018040837747
Northern Mariana Islands,15371.2423035132
Mozambique,438.793472737165
Mauritania,974.657585946703
Mauritius,5282.90011111013
Malawi,417.102263364075
Malaysia,5536.83748306949
North America,43368.2524264329
Namibia,3692.75260281301
New Caledonia,26861.698544729
Niger,316.365647620285
Nigeria,1250.40691277354
Nicaragua,1158.88129036183
Netherlands,41994.7135305232
Norway,67047.1704558264
Nepal,309.310420053588
Nauru,
New Zealand,27751.0654708859
OECD members,30228.6330598197
Oman,12357.7013911873
Other small states,7832.93153874115
Pakistan,832.751137517234
Panama,4953.12997978141
Peru,2702.23770075461
Philippines,1245.2865836997
Palau,9603.79708537139
Papua New Guinea,748.735073405033
Poland,8021.54789037388
Pre-demographic dividend,806.905002557132
Puerto Rico,21959.322696986
"Korea, Dem. People's Rep.",
Portugal,18780.12751241
Paraguay,1960.51476554933
West Bank and Gaza,1543.70141392774
Pacific island small states,2494.07667401334
Post-demographic dividend,34154.361328245
French Polynesia,21047.1929998618
Qatar,52468.4456475056
Romania,4618.00350802913
Russia,5323.455078125
Rwanda,325.050066322768
Saudi Arabia,13462.7630489265
Sudan,945.689697265625
Senegal,1003.18719302616
Singapore,29961.3172812732
Solomon Islands,1145.86655410897
Sierra Leone,286.28590628988
El Salvador,2434.32353117029
San Marino,60520.7920361111
Somalia,
Serbia,3720.47915467431
Sub-Saharan Africa (excluding high income),1072.4305430292
South Sudan,
Sub-Saharan Africa,1073.59653975152
Small states,7352.45252577087
Sao Tome and Principe,843.955111272836
Suriname,3474.12033122968
Slovak Republic,11690.1134689407
Slovenia,18098.9085440003
Sweden,43437.0631164776
Eswatini,2964.97248651359
Sint Maarten (Dutch part),
Seychelles,11802.1118276833
Syrian Arab Republic,7221.64388308259
Turks and Caicos Islands,24115.2656803501
Chad,664.59765601918
Togo,399.44747774864
Thailand,2876.24577293139
Tajikistan,333.71393843865
Turkmenistan,1658.67277890821
Timor-Leste,476.902713571364
Tonga,2478.42704686749
Trinidad and Tobago,11673.7815403674
Tunisia,3106.57663000034
Turkiye,7369.43188923286
Tuvalu,2311.33775386479
Tanzania,480.180053710938
Uganda,330.602854382722
Ukraine,1894.46008300781
Upper middle income,2934.22280159533
Uruguay,5233.45717058668
United States,44123.4070679055
Uzbekistan,546.776850185552
St. Vincent and the Grenadines,5176.12814656807
"Venezuela, RB",5456.32242533255
British Virgin Islands,
Virgin Islands (U.S.),40828.7460927775
Viet Nam,693.18984250035
Vanuatu,1814.81782563854
Samoa,2527.76283841797
Kosovo,
