Country,GDP,info
Ecuador,2703.57,"Fernando Daniel Gómez Sánchez,13,272,Honourable mention;Nataly Andaluz,1,456,nan;Carla Espinoza,0,469,nan;Julio Rivera,0,469,nan;German Valencia,0,469,nan;Eduardo Vallarino Vernaza,0,469,nan"
Egypt,1016.25,na
Eritrea,401.37,na
Spain,24907.0,"Maite Peña Alcaraz,18,200,Bronze medal;Elisa Lorenzo García,14,264,nan;María Isabel Cordero Marcos,10,316,Honourable mention;Francisco Javier Hernández Heras,8,351,Honourable mention;Joaquim Serra Montoli,7,367,Honourable mention;Miguel Teixidó Román,0,469,nan"
Estonia,8914.1,"Juhan Aru,16,229,Bronze medal;Jaan Vajakas,16,229,Bronze medal;Kaie Kubjas,15,244,Honourable mention;Laur Tooming,14,264,Honourable mention;Aleksandr Mattal,12,281,nan;Jekaterina Prostakova,12,281,Honourable mention"
Ethiopia,134.54,na
European Union,26307.2,na
Finland,37772.18,"Lauri Ahlroth,22,143,Bronze medal;Tuomas Tuomiranta,9,335,nan;Miika Nikula,5,396,nan;Ville Pettersson,5,396,nan;Juho Pakarinen,4,408,nan;Juuso Takalainen,4,408,nan"
Fiji,3124.61,na
France,33797.16,"Raphael Beuzart-Plessis,19,187,Bronze medal;Pierre Bertin,18,200,Bronze medal;Antony Lee,18,200,Bronze medal;Igor Kortchemski,17,212,Bronze medal;Vincent Juge,14,264,Honourable mention;Carlo Defranchis,8,351,nan"
Faroe Islands,35940.96,na
"Micronesia, Fed. Sts.",2155.78,na
Gabon,5483.14,na
United Kingdom,40366.89,"Paul Jefferys,32,38,Gold medal;David Fidler,24,113,Silver medal;Giles Coope,23,124,Bronze medal;Martin Orr,22,143,Bronze medal;Anne Marie Shepherd,17,212,Bronze medal;Alexander Shannon,16,229,Bronze medal"
Georgia,1305.05,"Aleksandre Lomadze,23,124,Bronze medal;Irakli Merabishvili,23,124,Bronze medal;Avtandil Rukhadze,23,124,Bronze medal;Ivane Gokadze,20,169,Bronze medal;George Orvelashvili,20,169,Bronze medal;David Tsirekidze,14,264,Honourable mention"
Ghana,405.42,na
Gibraltar,,na
Guinea,405.7,na
"Gambia, The",596.63,na
Guinea-Bissau,395.0,na
Equatorial Guinea,5337.61,na
Greece,21995.48,"Minas Pagonakis,27,81,Silver medal;Stergios Antonakoudis,24,113,Silver medal;Marios Papamichalis,23,124,Bronze medal;Stefanos Aretakis,21,159,Bronze medal;Theofanis Papamichalis,20,169,Bronze medal;Achileas Porfyriadis,11,295,Honourable mention"
Grenada,5470.6,na
Greenland,32023.68,na
Guatemala,1859.1,na
Guam,23590.89,na
Guyana,1036.02,na
High income,31667.14,na
"Hong Kong SAR, China",24928.1,na
Honduras,1201.25,na
Heavily indebted poor countries (HIPC),456.91,na
Croatia,9723.38,"Rudi Mrazović,19,187,Bronze medal;Matija Bašić,17,212,Bronze medal;Goran Dražić,16,229,Bronze medal;Tvrtko Tadić,15,244,Honourable mention;Nikola Grubišić,12,281,Honourable mention;Višnja Polić,10,316,Honourable mention"
Haiti,679.28,na
Hungary,10301.7,"Béla András Rácz,42,1,Gold medal;Péter Pál Pach,35,20,Gold medal;Tamás Hubai,31,46,Silver medal;Albert Tihamér Kocsis,29,65,Silver medal;Roland Paulin,28,74,Silver medal;Attila Egri,22,143,Bronze medal"
IBRD only,1940.61,na
IDA & IBRD total,1647.94,na
IDA total,656.32,na
IDA blend,820.22,na
Indonesia,1136.76,"Hendra Suratno Tju,18,200,Bronze medal;Andre Yohannes Wibisono,11,295,Honourable mention;Wahyu Perdana Yudistiawan,10,316,Honourable mention;Ignatius Ivan Janatra,9,335,Honourable mention;Nolang Fanani,8,351,nan;Nanang Susyanto,5,396,nan"
IDA only,574.97,na
Isle of Man,35872.73,na
India,624.11,"Anand Deopurkar,30,58,Silver medal;Vipul Naik,30,58,Silver medal;Kshipra Bhavalkar,25,101,Silver medal;Rohit Joshi,24,113,Silver medal;Anupam Prakash,23,124,Bronze medal;Abhishek Hemantkumar Dang,19,187,Bronze medal"
Not classified,,na
Ireland,47754.2,"Fiachra Knox,23,124,Bronze medal;Stephen Casey,8,351,nan;Brendan O'Dowd,6,382,nan;Séamus O'Boyle,4,408,nan;Stephen Ryan,4,408,nan;Kevin Colgan,3,424,nan"
"Iran, Islamic Rep.",2751.79,na
Iraq,1314.76,na
Iceland,47334.93,"Höskuldur Pétur Halldórsson,15,244,Honourable mention;Örn Stefánsson,8,351,nan;Örn Arnaldsson,5,396,nan;Jón Guðmundsson,4,408,nan;Sigþór Bessi Bjarnason,2,437,nan;Salvör Egilsdóttir,1,456,nan"
Israel,20557.08,"Alexey Entin,34,28,Gold medal;Alexander Kemarsky,29,65,Silver medal;Eran Assaf,23,124,Bronze medal;Yehonatan Yedidia,22,143,Bronze medal;Egor Shelukhin,20,169,Bronze medal;Yuri Burda,19,187,Bronze medal"
Italy,31317.2,"Luca Barbieri,20,169,Bronze medal;Carlo Maria Rosati,19,187,Bronze medal;Marco Golla,11,295,Honourable mention;Riccardo Scala,11,295,nan;Paolo Giosue' Giarrusso,6,382,nan;Simone Di Marino,2,437,nan"
Jamaica,3819.28,na
Jordan,2062.7,na
Japan,38298.98,"Toshihiro Shimizu,34,28,Gold medal;Masaki Nishimoto,33,33,Gold medal;Kei Irie,30,58,Silver medal;Yuya Matsumoto,30,58,Silver medal;Toshiki Kataoka,28,74,Silver medal;Tsukasa Kuribayashi,27,81,Silver medal"
Kazakhstan,2874.29,"Kuat Yessenov,37,12,Gold medal;Andrey Kim,32,38,Gold medal;Damir Yeliusizov,23,124,Bronze medal;Daniyar Kelbetov,21,159,Bronze medal;Azamat Ukpegaziyev,12,281,nan;Nurzhas Makishev,7,367,nan"
Kenya,462.62,na
Kyrgyz Republic,433.23,na
Cambodia,410.09,na
Kiribati,1063.88,na
St. Kitts and Nevis,10882.35,na
South Korea,16496.13,na
Kuwait,27601.4,"Hamad Al-Jiran,5,396,nan;Hussin Al-Shatti,0,469,nan;Hamad Almeer,0,469,nan;Khalifah Almutairi,0,469,nan;Ahmad Alqattan,0,469,nan;Salman Bakhash,0,469,nan"
Lao PDR,410.25,na
Lebanon,4625.3,na
Liberia,287.27,na
Libya,5823.64,na
St. Lucia,6494.6,na
Latin America & Caribbean,4374.33,na
Sri Lanka,1060.14,"W. M. D. Soysa,11,295,Honourable mention;Supun Thamara Samarakoon,9,335,Honourable mention;W. M. H. M. Alles,7,367,nan;H. R. M. D. T. B. Karunatilaka,3,424,nan;L. M. Liyanage,3,424,nan;P. S. Namasivayam,0,469,nan"
Lesotho,761.18,na
Late-demographic dividend,2435.13,na
Lithuania,6700.33,"Paulius Šarka,15,244,Honourable mention;Vytautas Stepanauskas,14,264,Honourable mention;Albertas Zinevicius,14,264,Honourable mention;Ignas Budvytis,12,281,Honourable mention;Daumilas Ardickas,7,367,Honourable mention;Daugirdas Kuprionis,3,424,nan"
Latvia,6378.67,"Artūrs Verza,20,169,Bronze medal;Ilja Tjurins,15,244,Honourable mention;Edgars Jākobsons,10,316,nan;Elvijs Sarkans,10,316,Honourable mention;Rūdolfs Kreicbergs,6,382,nan;Andis Orbidāns,2,437,nan"
"Macao SAR, China",22381.92,na
St. Martin (French part),,na
Morocco,2177.8,"Yassine El Harti,21,159,Bronze medal;Hamid Ben Moussa,20,169,Bronze medal;Kamal Armel,18,200,Bronze medal;Saif Eddine Maach,11,295,Honourable mention;El Mehdi Kamil,10,316,Honourable mention;Ali Jadallah Belabess,8,351,Honourable mention"
Moldova,897.18,na
Madagascar,277.51,na
Maldives,4060.53,na
Middle East & North Africa,3940.42,na
Mexico,7883.52,"Marco Antonio Figueroa Ibarra,23,124,Bronze medal;Carlos Vargas Obieta,20,169,Bronze medal;Héctor Daniel García Lara,19,187,Bronze medal;Cristos Ruiz Toscano,13,272,Honourable mention;Rosemberg Toalá Enríquez,11,295,nan;Gonzalo Montalván Gámez,10,316,nan"
Marshall Islands,2442.08,na
Middle income,1648.65,na
North Macedonia,2795.9,"Riste Stojanov,16,229,Bronze medal;Ilinka Ivanoska,13,272,Honourable mention;Vesna Kirandziska,12,281,Honourable mention;Zoran Dimov,11,295,nan;Snezana Domazetovska,11,295,Honourable mention;Darko Velkoski,8,351,Honourable mention"
Mali,427.72,na
Malta,15197.06,na
Myanmar,223.23,na
Middle East & North Africa (excluding high income),2241.5,na
Montenegro,3380.17,na
Mongolia,784.91,"Gerelt Tserenjigmid,31,46,Silver medal;Sainbayar Sukhbaatar,25,101,Silver medal;Ganbat Atarsaikhan,24,113,Silver medal;Sugardorj Chagnaadorj,22,143,Bronze medal;Enkhbaatar Tsenguun,18,200,Bronze medal;Mendbayar Bayambadorj,15,244,nan"
Northern Mariana Islands,16829.4,na
Mozambique,403.02,"Veichali Manuel Mahendra,6,382,nan;Arsenio Agostinh Matatisse,4,408,nan;Geraldo Acacio Mabasso,3,424,nan"
Mauritania,801.78,na
Mauritius,5388.06,na
Malawi,407.59,na
Malaysia,4924.34,"Darren Chung Lee Ong,17,212,Bronze medal;Wei Jian Chuah,10,316,Honourable mention;Jasmine Yow,6,382,nan;Zi-Jian Khor,1,456,nan;Zulkifli Aziz,0,469,nan;Mohamad Farzan Mohamad Fadhlillah,0,469,nan"
North America,40788.09,na
Namibia,3407.85,na
New Caledonia,25770.53,na
Niger,281.33,na
Nigeria,992.75,na
Nicaragua,1076.0,na
Netherlands,40436.62,"Iris Smit,15,244,Honourable mention;Maarten Derickx,10,316,nan;Sietske Tacoma,10,316,nan;Victor Pessers,9,335,Honourable mention;Johan Konter,8,351,nan;Matthijs Melissen,1,456,nan"
Norway,57768.7,"Paul Kjetel Soldal Lillemoen,15,244,nan;Henrik Sigstad,12,281,nan;Matias Holte,11,295,nan;Nina Holden,7,367,nan;Anders Klungre,6,382,nan;Robin Bjornetun Jacobsen,4,408,nan"
Nepal,279.72,na
Nauru,,na
New Zealand,25420.23,"Heather Rose Macbeth,21,159,Bronze medal;Jethro van Ekeren,16,229,Bronze medal;Eve Marni Waddington,7,367,nan;Albert James Liley,6,382,nan;Seung Won (Eric) Kang,4,408,nan;James Robert McKaskill,2,437,nan"
OECD members,28798.17,na
Oman,10030.44,na
Other small states,6596.34,na
Pakistan,774.79,na
Panama,4629.03,na
Peru,2393.67,"Sergio Eduardo Vera Patino,20,169,Bronze medal;David Emmanuel Uribe Gavilano,19,187,Bronze medal;Victor Chahuilco,10,316,nan"
Philippines,1122.86,"Jose Ramon Batiller,7,367,nan;Clark Jefferson Ng Cue,3,424,nan;Steven Llanos Camina,2,437,nan;Karlvin Cheng Ong,2,437,nan;Rafael Gerardo Sto. Tomas Tensuan,2,437,nan"
Palau,8297.9,na
Papua New Guinea,624.04,na
Poland,6681.31,"Michał Pilipczuk,33,33,Gold medal;Kamil Duszenko,32,38,Gold medal;Mateusz Michalek,27,81,Silver medal;Jakub Kallas,23,124,Bronze medal;Piotr Danilewski,15,244,Honourable mention;Andrzej Grzesik,12,281,nan"
Pre-demographic dividend,665.75,na
Puerto Rico,20988.99,"Sherry Gong,28,74,Silver medal;Carlos Fonseca,9,335,Honourable mention;Jaime Díaz,4,408,nan;Carlos Arreche,1,456,nan;Manuel Rivera,1,456,nan"
"Korea, Dem. People's Rep.",,na
Portugal,18064.16,"Domingos José Ramos Lopes,9,335,Honourable mention;João Diogo Silva Ferreira,8,351,Honourable mention;João Eduardo Casalta Lopes,4,408,nan;Tomás Barato Goucha,2,437,nan;Eduardo Manuel Dias,2,437,nan;José Diogo Rio Fernandes,1,456,nan"
Paraguay,1776.93,"Andres Codas,8,351,Honourable mention;Werner Wagener,3,424,nan;Victor Velazquez,2,437,nan"
West Bank and Gaza,1422.19,na
Pacific island small states,2272.91,na
Post-demographic dividend,32624.92,na
French Polynesia,20829.07,na
Qatar,40792.28,na
Romania,3494.99,"Andrei Negut,40,7,Gold medal;Cristian Gratie,30,58,Silver medal;Andrei Ştefănescu,29,65,Silver medal;Andrei-Bogdan Ungureanu,28,74,Silver medal;Gabriel-Emanuel Kreindler,27,81,Silver medal;Adrian-Ioan Zahariuc,22,143,Bronze medal"
Russia,4102.36,"Andrey Badzyan,42,1,Gold medal;Mikhail Dubashinskiy,42,1,Gold medal;Mikhail Isaev,38,9,Gold medal;Nadejda Petukhova,35,20,Gold medal;Igor Shnurnikov,25,101,Silver medal;Dmitry Permyakov,23,124,Bronze medal"
Rwanda,270.32,na
Saudi Arabia,10935.02,"Ziyad Albahkaly,2,437,nan;Abdullait Alghamdi,1,456,nan;Omar Alothman,1,456,nan;Yousef Abdullah Alahmadi,0,469,nan;Mousa Aldabbab,0,469,nan;Suhaib Wael Khayat,0,469,nan"
Sudan,737.12,na
Senegal,941.87,na
Singapore,27608.08,"Joel Tay Wei En,28,74,Silver medal;Ju Lui Andre Kueh,26,93,Silver medal;Kenneth Tay Jingyi,25,101,Silver medal;Jia Min Charmaine Sia,22,143,Bronze medal;Anand Bharathwaj Rajagopalan,20,169,Bronze medal;Chongli Daniel Chen,18,200,Bronze medal"
Solomon Islands,991.99,na
Sierra Leone,258.47,na
El Salvador,2273.96,na
San Marino,59249.65,na
Somalia,,na
Serbia,3502.8,"Marko Radovanović,31,46,Silver medal;Milan Novaković,28,74,Silver medal;Aleksandar Pejčev,22,143,Bronze medal;Đorđe Baralić,20,169,Bronze medal;Uroš Rajković,20,169,Bronze medal;Petra Stojsavljević,11,295,nan"
Sub-Saharan Africa (excluding high income),927.55,na
South Sudan,,na
Sub-Saharan Africa,928.65,na
Small states,6274.87,na
Sao Tome and Principe,726.6,na
Suriname,2906.73,na
Slovak Republic,10691.45,na
Slovenia,17233.14,"Gašper Zadnik,20,169,Bronze medal;Nik Stopar,17,212,Bronze medal;Matjaž Berčič,14,264,Honourable mention;Kris Stopar,9,335,Honourable mention;Peter Lendero,6,382,nan;David Gajser,3,424,nan"
Sweden,42821.67,"Valentina Chapovalova,20,169,Bronze medal;Johan Bredberg,19,187,Bronze medal;David Ericsson,17,212,Bronze medal;Sam Robert Thelin,9,335,Honourable mention;David Belius,7,367,nan;Kerstin Elsa Maria Johnsson,3,424,nan"
Eswatini,2599.15,na
Sint Maarten (Dutch part),,na
Seychelles,10827.67,na
Syrian Arab Republic,6241.06,na
Turks and Caicos Islands,21233.93,na
Chad,460.07,na
Togo,406.09,na
Thailand,2647.26,"Wuttisak Trongsiriwat,22,143,Bronze medal;Saran Ahuja,18,200,Bronze medal;Nithi Rungthanapirom,17,212,Bronze medal;Natth Bejraburnin,16,229,Bronze medal;Pawat Techapongtada,15,244,Honourable mention;Napat Rujeerapaiboon,11,295,Honourable mention"
Tajikistan,305.27,na
Turkmenistan,1418.81,"Mergen Orazmuhammedov,17,212,Bronze medal;Batyr Atayev,16,229,Bronze medal;Bahtiyar Kurbanov,10,316,Honourable mention;Arslan Muhammetmyrat Hojiyev,7,367,nan;Ruslan Durdiyev,2,437,nan;Serdar Ilyasov,0,469,nan"
Timor-Leste,465.94,na
Tonga,2195.99,na
Trinidad and Tobago,9756.5,"Siddarth Kamath,11,295,Honourable mention;Amrik Kochhar,9,335,nan;Kevin Khan-Kernaman,4,408,nan;Surrin Deen,3,424,nan;Nandaki Keshavan,2,437,nan"
Tunisia,3029.85,"Boufahja Abderrazak,9,335,Honourable mention;Chassen Rahoui,6,382,nan;Sahlaoui Mabrouk,5,396,nan;Hassaouan Mehdi,5,396,nan;Afrit Mohamed Amine,4,408,nan;Remili Ayemen,2,437,nan"
Turkiye,6031.79,na
Tuvalu,2328.49,na
Tanzania,447.59,na
Uganda,292.47,na
Ukraine,1416.6,"Galyna Dobrovolska,36,16,Gold medal;Anton Lunov,31,46,Silver medal;Oleksandr Tsymbalyuk,31,46,Silver medal;Volodymyr Chelnokov,28,74,Silver medal;Roman Cheplyaka,24,113,Silver medal;Vasyl Kuznetsov,24,113,Silver medal"
Upper middle income,2470.45,na
Uruguay,4130.1,"Eduardo Senturión,11,295,nan;Fabián Ariel Kozynski Waserman,10,316,nan;Daniel Wahrmann Lockhart,10,316,nan;Federico Bliman Agorio,9,335,nan;Daniel Komornik Sardas,5,396,nan;Federico Gonzalez,2,437,nan"
United States of America,41724.63,"Oleg Gol'berg,40,7,Gold medal;Tiankai Liu,38,9,Gold medal;Aaron Pixton,37,12,Gold medal;Alison Miller,33,33,Gold medal;Tony Zhang,33,33,Gold medal;Matt Ince,31,46,Silver medal"
Uzbekistan,465.12,"Zafar Jumaev,23,124,Bronze medal;Jalol Qurbonov,16,229,Bronze medal;Bekzod Tillaev,16,229,Bronze medal;Shohruh Holmatov,12,281,Honourable mention;Sobit Sobirov,12,281,Honourable mention;Afzal Qulmurodov,0,469,nan"
St. Vincent and the Grenadines,4883.31,na
"Venezuela, RB",4287.63,na
British Virgin Islands,,na
Virgin Islands (U.S.),35006.36,na
Viet Nam,551.9,na
Vanuatu,1718.26,na
Samoa,2168.03,na
Kosovo,,na
"Yemen, Rep.",668.85,na
South Africa,5268.28,"Tamara von Glehn,26,93,Silver medal;Jon Bradley Smit,25,101,Silver medal;Dirk Basson,24,113,Silver medal;Ingrid von Glehn,17,212,Bronze medal;Gerhard du Toit,12,281,Honourable mention;Gayle Renay Sher,6,382,nan"
Zambia,556.05,na
Zimbabwe,477.4,na
