Country,GDP,info
Germany,30485.87,"Arend Bayer,35,11,Gold medal;Gunther Vogel,31,21,Gold medal;Bertram Felgenhauer,30,25,Gold medal;Thomas Richthammer,21,82,Silver medal;Julius Verrel,13,164,Bronze medal;Robert Strich,7,248,nan"
Djibouti,766.32,na
Dominica,4225.85,na
Denmark,35650.71,"Mads Gydesen,13,164,Bronze medal;Kai Dainkhe Christensen,12,180,Bronze medal;Rune Zedeler,7,248,nan;Troels Haugbølle,6,266,nan;Dagh Nielsen,4,325,nan;Kasper Dupont,2,372,nan"
Dominican Republic,2276.7,na
Algeria,1619.53,na
Ecuador,2142.33,na
Egypt,1031.49,na
Eritrea,306.32,na
Spain,16109.08,"Sergi Elizalde Torrent,11,201,Honourable mention;Victor Martínez de Albéniz Marga,10,216,nan;Fernando Rambla Barreno,10,216,nan;Antonio Jara de Las Heras,6,266,nan;Patricia Sebastián Celorrio,5,290,nan;Tomás Palacios Gutiérrez,2,372,nan"
Estonia,3380.93,"Nikita Salnikov,8,236,nan;Toomas Hinnosaar,7,248,nan;Ülar Kahre,7,248,nan;Jaan Raamets,6,266,nan;Maksim Štšeglov,4,325,nan;Rainer Paat,1,392,nan"
Ethiopia,144.03,na
European Union,19749.86,na
Finland,25783.45,"Toni Leppäkorpi,14,150,Bronze medal;Lauri Hallila,12,180,Bronze medal;Tapani Raiko,11,201,Honourable mention;Mikko Vepsäläinen,9,227,Honourable mention;Peter Hästö,7,248,nan;Nuutti Hyvönen,5,290,nan"
Fiji,2672.44,na
France,26870.29,"Thomas Deneux,21,82,Silver medal;Lionel Fourquaux,20,94,Silver medal;Jérémie Bouttier,9,227,nan;Julien Lemaire,5,290,nan;Jean Paul Michon,4,325,nan;François Pimont,2,372,nan"
Faroe Islands,22419.16,na
"Micronesia, Fed. Sts.",1972.6,na
Gabon,4948.75,na
United Kingdom,24406.4,"David William Bibby,33,14,Gold medal;Michael Comyn Ching,28,33,Gold medal;Toby Stephen Gee,27,36,Silver medal;John Haslegrave,26,46,Silver medal;Hugh Robinson,26,46,Silver medal;Paul Alexander Russell,21,82,Silver medal"
Georgia,689.06,"David Chkhaidze,33,14,Gold medal;Archil Gachechiladze,13,164,Bronze medal;Zurabi Darsadze,12,180,Bronze medal;Lasha Paitchadze,11,201,Honourable mention;Konstantin Lomidze,6,266,nan;Emzari Otkhozoria,3,353,nan"
Ghana,388.53,na
Gibraltar,,na
Guinea,503.57,na
"Gambia, The",663.17,na
Guinea-Bissau,237.08,na
Equatorial Guinea,399.03,na
Greece,13749.12,"Petros Bregiannis,22,71,Silver medal;Nikolaos Michalakis,18,111,Bronze medal;Georgios Takos,18,111,Bronze medal;Spyridon Alexakis,13,164,Bronze medal;Malikiosis Romanos-Dioge,12,180,Bronze medal;Stavros Routzounis,12,180,Bronze medal"
Grenada,3499.53,na
Greenland,21422.46,na
Guatemala,1487.61,na
Guam,,na
Guyana,936.08,na
High income,24418.11,na
"Hong Kong SAR, China",24818.3,na
Honduras,872.58,na
Heavily indebted poor countries (HIPC),348.04,na
Croatia,5298.89,"Bojan Antolović,25,50,Silver medal;Tonči Crmarić,14,150,Bronze medal;Krunoslav Kovač,7,248,nan;Zvonko Iljazović,6,266,nan;Marjan Praljak,6,266,nan;Ante Đerek,5,290,nan"
Haiti,374.17,na
Hungary,4525.04,"Péter Burcsi,36,7,Gold medal;Péter Frenkel,35,11,Gold medal;Gyula Pap,30,25,Gold medal;Gábor Braun,27,36,Silver medal;Mihály Bárász,26,46,Silver medal;Katalin Gyarmati,13,164,Bronze medal"
IBRD only,1420.5,na
IDA & IBRD total,1244.61,na
IDA total,588.39,na
IDA blend,920.4,na
Indonesia,1129.09,"Jimmy A. Hutasoit,5,290,nan;Andrianto Kitti,2,372,nan;Elsa Sofiari,2,372,nan;Savitri Kumalasari Sihombing,1,392,nan;Agung Prasetyo,1,392,nan;Eldwin Djajadiwinata,0,416,nan"
IDA only,421.27,na
Isle of Man,14212.17,na
India,399.58,"Ajay C. Ramdoss,30,25,Gold medal;Ashish Mishra,23,62,Silver medal;Kaustubh P. Deshmukh,23,62,Silver medal;Rishi Raj,23,62,Silver medal;K. Gopalakrishnan,14,150,Bronze medal;Ashish Kumar Singh,5,290,nan"
Not classified,,na
Ireland,20835.9,"Gavin Hurley,7,248,nan;John Holland,6,266,nan;Gareth Cosgrave,4,325,nan;Eamonn Long,4,325,nan;Niall Mclntyre,2,372,nan;Robert Hayes,1,392,nan"
"Iran, Islamic Rep.",1954.66,na
Iraq,482.16,na
Iceland,27614.88,"Magnús Þór Torfason,12,180,Bronze medal;Kári Ragnarsson,9,227,nan;Sveinn Birgir Sigurðsson,5,290,nan;Hannes Helgason,2,372,nan;Pétur Runólfsson,2,372,nan;Stefán Freyr Guðmundsson,1,392,nan"
Israel,20116.98,"Lev Buhovsky,30,25,Gold medal;Lev Radzivilovsky,25,50,Silver medal;Boáz Klartag,20,94,Silver medal;Eli Desyatnikov,17,121,Bronze medal;Mark Matusevich,16,130,Bronze medal;Shimon Pertsel,6,266,nan"
Italy,23081.6,"Davide Gaiotto,22,71,Silver medal;Aldo Pratelli,22,71,Silver medal;Gabriele Mondello,14,150,Bronze medal;Roberto Frigerio,13,164,Bronze medal;Andrea Bocci,10,216,nan;Damiano Fulghesu,5,290,nan"
Jamaica,2919.15,na
Jordan,1503.14,na
Japan,39150.04,"Sachiko Nakajima,36,7,Gold medal;Tetsuyuki Maruoka,27,36,Silver medal;Yuji Tachikawa,24,57,Silver medal;Shin-ichi Tsutsumi,22,71,Silver medal;Masaki Tezuka,19,102,Bronze medal;Tomoshi Otsuki,8,236,nan"
Kazakhstan,1350.31,"Renat Bekbolatov,7,248,nan;Nurzhan Kajikabarov,4,325,nan;Arnur Toktabayev,3,353,nan;Alexander Zaitsev,3,353,nan;Erke Nurkenov,2,372,nan;Dimitry Dzyabayev,1,392,nan"
Kenya,436.2,na
Kyrgyz Republic,394.86,na
Cambodia,313.58,na
Kiribati,803.04,na
St. Kitts and Nevis,7748.67,na
South Korea,13402.99,na
Kuwait,18488.84,"Ebrahim M.E.N. Alabboudi,1,392,nan;Sami A. Alawadhi,0,416,nan"
Lao PDR,371.47,na
Lebanon,3393.5,na
Liberia,,na
Libya,5785.11,na
St. Lucia,5123.69,na
Latin America & Caribbean,4285.05,na
Sri Lanka,758.51,"Missaka N. Warusawitharana,15,139,Bronze medal;Udayanga Chandimal de Silva,7,248,nan;Cheran Malsri Vithanage,5,290,nan;Sathiparan Navaratnarajah,4,325,nan;P. K. S. Dimuthurathna,2,372,nan;Rohan Thiwanka Wimalasuriya,1,392,nan"
Lesotho,483.92,na
Late-demographic dividend,1685.17,na
Lithuania,2327.43,"Giedrius Alkauskas,21,82,Silver medal;Vaidas Gasiūnas,17,121,Bronze medal;Vytautas Paškūnas,14,150,Bronze medal;Vaidotas Šileika,8,236,Honourable mention;Andrius Klivečka,5,290,nan;Gytis Karčiauskas,3,353,nan"
Latvia,2431.71,"Māris Valdats,14,150,Bronze medal;Zane Ermuža,13,164,Bronze medal;Aleksandrs Sļivkins,12,180,Bronze medal;Ainārs Mitris,11,201,Honourable mention;Vadims Moldavskis,11,201,nan;Romualds Barkāns,5,290,nan"
"Macao SAR, China",17751.54,na
St. Martin (French part),,na
Morocco,1585.72,"Belhaj Soulami Tarik,12,180,Bronze medal;Ahmed Assalih,3,353,nan;Hadja Abdel Kader,1,392,nan;Zeouita Ahmed,1,392,nan;Riffi Hicham,1,392,nan;Oueld Lebled Hassan,1,392,nan"
Moldova,575.15,na
Madagascar,344.46,na
Maldives,1707.02,na
Middle East & North Africa,2846.85,na
Mexico,4718.57,"Omar Antolín Camarena,8,236,nan;Eduardo Villegas Ortega,7,248,nan;Pedro David Sánchez Salazar,6,266,nan;David Sanginés Sayavedra,5,290,nan;Jaime Enrique Pérez Terrazas,4,325,nan;Javier Polanco González,4,325,nan"
Marshall Islands,2151.0,na
Middle income,1245.39,na
North Macedonia,2327.73,"Andrej Bogdanov,14,150,Bronze medal;Mirko Petruševski,14,150,Bronze medal;Martin Dimkovski,5,290,nan;Aleksandar Pečkov,5,290,nan;Žarko Aleksovski,4,325,nan;Ilija Čavdarovski,2,372,nan"
Mali,274.42,na
Malta,9438.56,na
Myanmar,141.02,na
Middle East & North Africa (excluding high income),1634.43,na
Montenegro,,na
Mongolia,570.94,"Khulan Tumenbayar,16,130,Bronze medal;Bayarjargal B.,13,164,Bronze medal;Bayarmagnai G.,11,201,Honourable mention;Enkhbayar B.,3,353,nan;Tsogbadral Galaabaatar,3,353,nan;Chinzorig Ts.,3,353,nan"
Northern Mariana Islands,,na
Mozambique,250.64,na
Mauritania,877.83,na
Mauritius,3899.44,na
Malawi,321.96,na
Malaysia,4874.82,"Chan Chia Khow,8,236,Honourable mention;Liew Voon Yen,1,392,nan;Asmara Asmadi B. Aris,0,416,nan;Nuraini Binti Ibrahim,0,416,nan"
North America,29112.21,na
Namibia,2417.58,na
New Caledonia,18257.22,na
Niger,237.01,na
Nigeria,1673.91,na
Nicaragua,895.26,na
Netherlands,29006.81,"Mark Reinders,6,266,nan;Kees van Schenk Brill,6,266,nan;Dion Gijswijt,4,325,nan;Roel Harbers,4,325,nan;Erik Postma,4,325,nan;Gerben de Klerk,2,372,nan"
Norway,37321.97,"Erling Ellingsen,13,164,Bronze medal;Torbjörn Helvik,13,164,Bronze medal;Pål Hermunn Johansen,12,180,Bronze medal;Magnus Dehli Vigeland,11,201,nan;Borge Rogstad,6,266,nan;Vigleik Angeltveit,5,290,nan"
Nepal,198.45,na
Nauru,,na
New Zealand,18794.44,"Matthew David McNabb,17,121,Bronze medal;Russell Neilson,15,139,Bronze medal;Robin Christian,14,150,Bronze medal;Sarah Nicole Healy,8,236,nan;Brett Nicholas Ryland,4,325,nan;Jackie Yee Man Chau,2,372,nan"
OECD members,22236.65,na
Oman,6913.15,na
Other small states,3707.45,na
Pakistan,461.4,na
Panama,3561.29,na
Peru,2218.32,na
Philippines,1334.11,"Richard B. Eden,2,372,nan;Karl Oliver A. Yu,2,372,nan;Patrick A. Santiago,2,372,nan;Mark John T. Hermano,1,392,nan;Marlon Louie M. Musngi,1,392,nan;Minette O. Co,0,416,nan"
Palau,,na
Papua New Guinea,1077.19,na
Poland,4147.47,"Marcin Stefaniak,27,36,Silver medal;Piotr Zieliński,27,36,Silver medal;Bartłomiej Dyda,22,71,Silver medal;Pawel Kwiatkowski,17,121,Bronze medal;Leszek Kołtuński,15,139,Bronze medal;Adam Osękowski,14,150,Bronze medal"
Pre-demographic dividend,670.58,na
Puerto Rico,12173.16,na
"Korea, Dem. People's Rep.",,na
Portugal,12185.09,"Luis Calhorda Cruz Filipe,10,216,Honourable mention;Octávio Joaquim Teixeira Ferreira,4,325,nan;Filipe Tiago Ferreira Tavares,4,325,nan;Pedro Miguel Picado de Carvalho,3,353,nan;Vitor Manuel Moreira Guerra Santos Cavadas,0,416,nan;José Silvestre,0,416,nan"
Paraguay,2077.48,na
West Bank and Gaza,1317.47,na
Pacific island small states,2075.49,na
Post-demographic dividend,25077.68,na
French Polynesia,17713.72,na
Qatar,17116.83,na
Romania,1633.01,"Ciprian Manolescu,42,1,Gold medal;Constantin Chiscanu,33,14,Gold medal;Adrian Corduneanu,30,25,Gold medal;Stefan Radu Niculescu,28,33,Gold medal;Nicolae Dragos Oprea,27,36,Silver medal;Dragos Ghioca,27,36,Silver medal"
Russia,2643.93,"Nikolai Dourov,37,4,Gold medal;Serguei Norine,36,7,Gold medal;Veronika Essaoulova,25,50,Silver medal;Elena Roudo,23,62,Silver medal;Konstantin Salikhov,22,71,Silver medal;Iouri Makarytchev,19,102,Bronze medal"
Rwanda,205.84,na
Saudi Arabia,8174.14,na
Sudan,307.82,na
Senegal,741.76,na
Singapore,26232.87,"Senkodan Thevendran,29,32,Gold medal;Yee Fun Lim,17,121,Bronze medal;Hung Low Tzer,16,130,Bronze medal;Jeffrey Chin How Pang,13,164,Bronze medal;Keng Hee Yeo,6,266,nan;Daniel Tan Kwang Pang,5,290,nan"
Solomon Islands,1322.53,na
Sierra Leone,216.62,na
El Salvador,1653.63,na
San Marino,,na
Somalia,,na
Serbia,2864.08,na
Sub-Saharan Africa (excluding high income),875.62,na
South Sudan,,na
Sub-Saharan Africa,876.39,na
Small states,3614.41,na
Sao Tome and Principe,,na
Suriname,1940.75,na
Slovak Republic,5196.94,na
Slovenia,10815.11,"Matjaž Konvalinka,18,111,Bronze medal;Igor Klep,13,164,Bronze medal;Polona Grešak,7,248,nan;Sašo Živanovič,6,266,nan;Andrej Zorko,4,325,nan;Tadej Starčič,1,392,nan"
Sweden,32998.97,"Hans Rullgård,24,57,Silver medal;Martin de Maré,12,180,Bronze medal;Milena Anguelova,8,236,Honourable mention;Markus Rydh,5,290,nan;Helen Toomik,5,290,nan;Jian Liu,3,353,nan"
Eswatini,1646.22,na
Sint Maarten (Dutch part),,na
Seychelles,7004.34,na
Syrian Arab Republic,4184.29,na
Turks and Caicos Islands,,na
Chad,223.23,na
Togo,329.62,na
Thailand,3039.89,"Paisa Seeluangsawat,15,139,Bronze medal;Chatawut Chanvanichskul,10,216,Honourable mention;Wisan Imruethaijaroenchock,9,227,Honourable mention;Thawatchai Rungsihirunrat,8,236,nan;Ukrit Mankong,3,353,nan;Warawut Saekok,2,372,nan"
Tajikistan,172.92,na
Turkmenistan,553.06,"Igor Saphronov,4,325,nan;Batir Meretmammodovich Saparmammodov,3,353,nan;Nargiza Dovletova,1,392,nan;Arslan Meredovich Roziyev,1,392,nan"
Timor-Leste,,na
Tonga,2216.68,na
Trinidad and Tobago,4385.1,"William Blackwell II,5,290,nan;Rakesh Lal,5,290,nan;Ravi Baball,4,325,nan;Peter Hosein,4,325,nan;Ravi Ramkissoon,4,325,nan;Kavita Baball,3,353,nan"
Tunisia,2076.99,na
Turkiye,3009.67,na
Tuvalu,1283.45,na
Tanzania,214.64,na
Uganda,284.46,na
Ukraine,872.71,"Yuliy Sannikov,34,13,Gold medal;Pavlo Pylyavsky,19,102,Bronze medal;Sergiyi Myzgoviy,16,130,Bronze medal;Andriy Konishevsky,12,180,Bronze medal;Mikhailo Nyzhnyk,12,180,Bronze medal;Oleksandr Rybak,12,180,Bronze medal"
Upper middle income,1800.47,na
Uruguay,6358.16,na
United States of America,29967.71,"Alexander Harry Saltman,37,4,Gold medal;Christopher C. Chang,36,7,Gold medal;Carl Bosley,31,21,Gold medal;Michael Korn,31,21,Gold medal;Nathan Curtis,25,50,Silver medal;Carl Alexander Miller,25,50,Silver medal"
Uzbekistan,600.6,na
St. Vincent and the Grenadines,2900.42,na
"Venezuela, RB",3125.24,na
British Virgin Islands,,na
Virgin Islands (U.S.),,na
Viet Nam,329.0,na
Vanuatu,1495.99,na
Samoa,1414.2,na
Kosovo,,na
"Yemen, Rep.",391.0,na
South Africa,3654.93,"Timothy Hamilton Lawrance,14,150,Bronze medal;David Hatton,13,164,Bronze medal;Jan van Zyl Smit,10,216,nan;Bruce Merry,6,266,nan;Ernest Christiaan Lötter,4,325,nan;Amanda Georgina Turner,3,353,nan"
Zambia,404.09,na
Zimbabwe,765.17,na
