Country,GDP
Aruba,11638.7337057728
Africa Eastern and Southern,821.817304297979
Afghanistan,
Africa Western and Central,589.165831101086
Angola,949.921355511037
Albania,617.230435515505
Andorra,19208.6783786868
Arab World,2882.53378348839
United Arab Emirates,26682.8498094612
Argentina,4330.96819128783
Armenia,634.567327610033
American Samoa,
Antigua and Barbuda,7255.40630322086
Australia,18248.9407092421
Austria,21680.989623313
Azerbaijan,1238.27189274842
Burundi,206.444928267383
Belgium,20600.3752789827
Benin,381.805056269058
Burkina Faso,339.631822525047
Bangladesh,294.90465244279
Bulgaria,2366.52982128614
Bahrain,8174.79723172088
The Bahamas,11696.5113658614
Bosnia and Herzegovina,
Belarus,
Belize,2988.60482024205
Bermuda,26841.5197383946
Bolivia,685.942717677007
Brazil,3065.24235743825
Barbados,7772.80875684304
Brunei Darussalam,13440.6692945538
Bhutan,515.299721559535
Botswana,2825.72478068732
Central African Republic,512.850879005129
Canada,21525.8611387148
Central Europe and the Baltics,2305.72307406464
Switzerland,39574.5398083788
Channel Islands,
Chile,2483.56086208545
China,347.57836594833
Ivory Coast,906.411513213289
Cameroon,1077.33354456712
Democratic Republic of the Congo,259.237092011927
"Congo, Rep.",1173.26443609385
Colombia,1467.54743608627
Comoros,996.52805310108
Cabo Verde,841.805017649989
Costa Rica,1808.49595860746
Caribbean small states,2995.33735995686
Cuba,2695.61486458131
Curacao,
Cayman Islands,
Cyprus,9641.5751953125
Czechia,3941.50309406941
Germany,22303.9613266628
Djibouti,783.695854246259
Dominica,2899.06060116621
Denmark,26891.4464489571
Dominican Republic,992.238964207372
Algeria,2431.55135968865
Ecuador,1458.3263462943
Egypt,751.187490181277
Eritrea,
Spain,13804.8767869937
Estonia,
Ethiopia,254.295254599846
European Union,15459.5000384309
Finland,28364.6450765922
Fiji,1713.18063054634
France,21865.5552539348
Faroe Islands,20236.428925417
"Micronesia, Fed. Sts.",1492.85518696186
Gabon,6055.06024736607
United Kingdom,19095.4669984608
Georgia,1561.84922948771
Ghana,381.246419103802
Gibraltar,
Guinea,419.686805880786
"Gambia, The",304.707688021131
Guinea-Bissau,250.589846359037
Equatorial Guinea,240.832676023286
Greece,9600.18523506603
Grenada,2807.74544370817
Greenland,18326.9295023252
Guatemala,845.314876685595
Guam,
Guyana,530.817521363669
High income,18529.0227106672
"Hong Kong SAR, China",13485.6314525052
Honduras,974.229483842708
Heavily indebted poor countries (HIPC),458.003973474792
Croatia,
Haiti,447.096290415577
Hungary,
IBRD only,1057.11430669156
IDA & IBRD total,934.28508713907
IDA total,444.597251619365
IDA blend,514.303301006414
Indonesia,582.678967672297
IDA only,412.616855641066
Isle of Man,
India,368.749759408129
Not classified,
Ireland,14031.3025675469
"Iran, Islamic Rep.",2237.05226140112
Iraq,10216.5688075328
Iceland,25384.9150226302
Israel,
Italy,20825.7842228307
Jamaica,1919.79535653497
Jordan,1195.22583628415
Japan,25801.3950393094
Kazakhstan,1647.41963968747
Kenya,370.100141664428
Kyrgyz Republic,609.172891237019
Cambodia,
Kiribati,571.499074713259
St. Kitts and Nevis,5346.47256765575
South Korea,6609.99728316175
Kuwait,11002.0656154304
Lao PDR,200.619148149693
Lebanon,789.850392064409
