Country,GDP
Aruba,19833.8267458639
Africa Eastern and Southern,673.520993456632
Afghanistan,
Africa Western and Central,523.224235517045
Angola,387.689414752116
Albania,1033.24253162418
Andorra,18884.1769792473
Arab World,2557.57077464805
United Arab Emirates,27261.9065733158
Argentina,7735.32208018486
Armenia,575.62847915563
American Samoa,
Antigua and Barbuda,10379.1604015118
Australia,20712.6697805564
Austria,27183.4759263956
Azerbaijan,573.893528734031
Burundi,130.753023919327
Belgium,25252.8019066564
Benin,541.702259297898
Burkina Faso,293.887444638519
Bangladesh,404.486143135093
Bulgaria,1659.71861105493
Bahrain,9566.09549369908
The Bahamas,23991.7008043163
Bosnia and Herzegovina,1128.39888405073
Belarus,1210.5874393672
Belize,4283.47706897941
Bermuda,54245.459737293
Bolivia,981.752978245454
Brazil,3456.42330254074
Barbados,11173.9493679991
Brunei Darussalam,14065.6995187992
Bhutan,699.331335938913
Botswana,3242.13733545114
Central African Republic,273.427927943248
Canada,22315.2466731545
Central Europe and the Baltics,3989.19274123739
Switzerland,41695.6912912021
Channel Islands,43247.6859965862
Chile,4980.01080203526
China,873.297610969115
Ivory Coast,1154.4790670714
Cameroon,786.845888137365
Democratic Republic of the Congo,99.7572508320882
"Congo, Rep.",780.589705459903
Colombia,2236.07292591824
Comoros,726.488888531733
Cabo Verde,1317.57368454047
Costa Rica,3653.75420836815
Caribbean small states,4928.36311320318
Cuba,2562.27410535087
Curacao,
Cayman Islands,
Cyprus,15287.9189453125
Czechia,6337.41912037126
Germany,26734.9425369252
Djibouti,745.206782171228
Dominica,4829.24188854492
Denmark,33440.7948054204
Dominican Republic,2631.74356495405
Algeria,1602.8649145582
Ecuador,1582.75860694668
Egypt,1297.57469006096
Eritrea,292.351043082893
Spain,15720.6405016061
Estonia,4140.93660232167
Ethiopia,118.333127942669
European Union,18482.6177859003
Finland,26186.1900105755
Fiji,2351.72242912863
France,24678.3910613218
Faroe Islands,24947.1235837634
"Micronesia, Fed. Sts.",1973.66392024314
Gabon,3758.16193587765
United Kingdom,28762.0913570256
Georgia,673.537782887275
Ghana,402.471403180069
Gibraltar,
Guinea,423.403800781529
"Gambia, The",583.404665571357
Guinea-Bissau,186.035226453739
Equatorial Guinea,948.229598488773
Greece,13249.6633239242
Grenada,4512.22461801644
Greenland,20170.322763798
Guatemala,1619.51073552531
Guam,
Guyana,916.546380750613
High income,24824.3261344901
"Hong Kong SAR, China",25091.6665997966
Honduras,990.297834013789
Heavily indebted poor countries (HIPC),354.248746378818
Croatia,5267.51220732922
Haiti,506.000221807177
Hungary,4793.47852203763
IBRD only,1372.44571054577
IDA & IBRD total,1175.23326943934
IDA total,461.492022736068
IDA blend,502.209041846222
Indonesia,663.523229868446
IDA only,443.133421429116
Isle of Man,20991.6231008789
India,440.961454614021
Not classified,
Ireland,26338.1077543817
Iran,1765.78364270671
Iraq,1548.2982843358
Iceland,32381.6252356488
Israel,19742.5203936202
Italy,22005.0545405773
Jamaica,3423.00861403231
Jordan,1646.19266238886
Japan,36610.1683163197
Kazakhstan,1130.1175320085
Kenya,430.367259869666
Kyrgyz Republic,258.049228785755
Cambodia,295.591285293477
Kiribati,790.87267563366
St. Kitts and Nevis,9070.73027045761
South Korea,10672.4475586765
Kuwait,16044.4937935013
Lao PDR,272.36243261299
Lebanon,4091.99400690503
Liberia,
Libya,7112.67161519141
St. Lucia,5825.06730772831
Latin America & Caribbean,4101.82197171399
Sri Lanka,838.56364273768
Lesotho,457.704342475136
Late-demographic dividend,1529.73047520982
Lithuania,3113.17906019859
Latvia,3151.57701817354
"Macao SAR, China",15387.5287044496
St. Martin (French part),
Morocco,1627.13513183594
Moldova,399.499818596336
Madagascar,271.942982247426
Maldives,2118.72149469412
Middle East & North Africa,2996.11759945727
Mexico,6552.6610754969
Marshall Islands,2123.6820596649
Middle income,1166.38570432912
North Macedonia,1915.39281060996
Mali,315.171467966736
Malta,10720.9058766396
Myanmar,188.421948103417
Middle East & North Africa (excluding high income),1818.61823484492
Montenegro,
Mongolia,435.418494422327
Northern Mariana Islands,
Mozambique,362.513466383985
Mauritania,757.809066486217
Mauritius,3695.93373512052
Malawi,235.510232049482
Malaysia,3538.36299288587
North America,33320.9222946039
Namibia,2175.44945494523
New Caledonia,17435.7454558926
Niger,225.953508013329
Nigeria,494.129227253689
Nicaragua,961.551521577843
Netherlands,28272.6432492539
Norway,36393.2927471088
Nepal,208.491473758215
Nauru,
New Zealand,15322.2238340267
OECD members,22719.732491599
Oman,6742.82460298065
Other small states,3850.61559397012
Pakistan,420.682610613286
Panama,4121.56221968523
Peru,1911.73501688306
Philippines,1123.16357149152
Palau,
Papua New Guinea,653.408134121648
Poland,4398.07217426732
Pre-demographic dividend,447.12404072492
Puerto Rico,15220.9913420267
"Korea, Dem. People's Rep.",
Portugal,12475.2917701476
Paraguay,1758.26019288757
West Bank and Gaza,1499.49217657019
Pacific island small states,1869.52742440803
Post-demographic dividend,25544.1106008639
French Polynesia,15847.9302982406
Qatar,20207.2255889136
Romania,1599.90622808339
Russia,1330.75720214844
Rwanda,269.332304645887
Saudi Arabia,7697.27068405676
Sudan,339.281036376953
Senegal,695.552082869173
Singapore,21796.6373891001
Solomon Islands,1164.10008460617
Sierra Leone,149.578341902359
El Salvador,1904.87490234395
San Marino,42004.9484008147
Somalia,
Serbia,2571.30403953333
Sub-Saharan Africa (excluding high income),610.489190657117
South Sudan,
Sub-Saharan Africa,611.436134075027
Small states,3953.82182520972
Sao Tome and Principe,
Suriname,1883.88909886625
Slovak Republic,5645.58139584233
Slovenia,11452.7831245082
Sweden,30941.0793624668
Eswatini,1519.96670756628
Sint Maarten (Dutch part),
Seychelles,8243.23610099084
Syrian Arab Republic,4588.98256023075
Turks and Caicos Islands,
Chad,192.269471956914
Togo,323.889025386779
Thailand,2028.56877070995
Tajikistan,175.555565352922
Turkmenistan,544.439255605805
Timor-Leste,
Tonga,1953.37135476763
Trinidad and Tobago,5130.86607098351
Tunisia,2343.9972545107
Turkiye,4057.82127369394
Tuvalu,1419.82791554749
Tanzania,390.418487548828
Uganda,257.678577745517
Ukraine,635.757934570313
Upper middle income,1707.73577989953
Uruguay,7314.49095052925
United States of America,34515.3902272076
Uzbekistan,702.480744088873
St. Vincent and the Grenadines,3427.50575480081
"Venezuela, RB",4087.82934763162
British Virgin Islands,
Virgin Islands (U.S.),
Viet Nam,367.156883682362
Vanuatu,1429.88909412638
Samoa,1401.715924173
Kosovo,
"Yemen, Rep.",421.723114978658
South Africa,3267.93916857825
Zambia,353.830233752725
Zimbabwe,585.331799194534
